game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
31544,13,17,14,20,14,16,3,3,44,56,2
31545,17,25,21,13,14,15,0,6,52,59,2
31546,11,17,19,14,14,22,6,0,50,53,2
31547,22,12,13,9,20,16,6,0,61,37,1
31548,16,18,18,14,16,24,6,0,56,56,0
31549,24,14,16,16,20,16,0,6,60,52,1
31550,14,14,25,19,11,19,6,0,56,52,1
31551,12,28,15,14,17,15,3,3,47,60,2
31552,20,17,13,16,10,21,3,3,46,57,2
31553,25,12,21,12,19,16,0,6,65,46,1
31554,22,21,25,17,7,22,6,0,60,60,0
31555,24,20,25,33,15,7,0,6,64,66,2
31556,9,18,23,25,10,12,3,3,45,58,2
31557,15,12,21,26,15,19,6,0,57,57,0
31558,21,24,14,11,17,8,0,6,52,49,1
31559,21,16,16,16,10,16,0,6,47,54,2
31560,23,18,16,13,12,26,0,6,51,63,2
31561,23,14,15,13,22,19,0,6,60,52,1
31562,10,23,13,19,18,10,3,3,44,55,2
31563,17,28,18,6,24,11,0,6,59,51,1
31564,20,14,21,18,24,15,3,3,68,50,1
31565,23,14,12,23,7,12,0,6,42,55,2
31566,18,19,11,23,32,10,0,6,61,58,1
31567,17,18,11,16,16,17,6,0,50,51,2
31568,13,25,13,22,25,9,3,3,54,59,2
31569,22,14,12,12,22,11,3,3,59,40,1
31570,18,30,18,12,6,24,3,3,45,69,2
31571,13,13,18,30,7,19,6,0,44,62,2
31572,15,12,21,9,17,22,3,3,56,46,1
31573,10,20,17,15,19,21,3,3,49,59,2
31574,19,19,24,21,20,18,3,3,66,61,1
31575,15,17,24,13,16,11,3,3,58,44,1
31576,8,17,12,11,22,22,3,3,45,53,2
31577,15,16,17,9,20,21,0,6,52,52,0
31578,11,15,23,15,14,18,3,3,51,51,0
31579,12,13,14,16,22,9,3,3,51,41,1
31580,15,16,13,19,15,21,3,3,46,59,2
31581,14,16,28,23,24,14,0,6,66,59,1
31582,13,20,27,14,22,12,0,6,62,52,1
31583,16,12,19,26,13,20,6,0,54,58,2
31584,19,14,22,21,21,23,6,0,68,58,1
31585,16,13,16,24,25,15,0,6,57,58,2
31586,17,18,22,8,21,14,0,6,60,46,1
31587,14,15,16,20,23,19,0,6,53,60,2
31588,13,20,22,22,28,14,0,6,63,62,1
31589,18,21,7,11,16,22,6,0,47,54,2
31590,18,20,7,19,25,15,0,6,50,60,2
31591,15,26,17,15,13,17,3,3,48,61,2
31592,25,20,27,12,11,29,6,0,69,61,1
31593,11,11,12,12,12,17,0,6,35,46,2
31594,12,20,26,14,14,21,0,6,52,61,2
31595,24,17,8,9,20,16,0,6,52,48,1
31596,9,19,17,24,12,12,6,0,44,55,2
31597,15,21,16,22,12,15,6,0,49,58,2
31598,16,15,18,24,14,23,6,0,54,62,2
31599,13,17,15,26,18,12,6,0,52,55,2
31600,17,12,9,21,22,21,6,0,54,54,0
31601,12,22,18,18,14,21,3,3,47,64,2
31602,14,20,18,21,10,30,6,0,48,71,2
31603,17,18,12,11,22,16,0,6,51,51,0
31604,17,17,17,16,16,27,3,3,53,63,2
31605,19,23,14,17,14,11,3,3,50,54,2
31606,19,24,13,18,20,9,3,3,55,54,1
31607,19,16,10,9,25,22,6,0,60,47,1
31608,22,20,14,19,23,6,0,6,59,51,1
31609,17,21,11,22,20,22,0,6,48,71,2
31610,20,16,14,25,27,18,6,0,67,59,1
31611,18,16,12,13,16,7,0,6,46,42,1
31612,19,15,29,15,7,11,0,6,55,47,1
31613,8,13,20,16,15,20,6,0,49,49,0
31614,13,13,22,15,12,19,3,3,50,50,0
31615,13,10,27,15,12,9,3,3,55,37,1
31616,22,11,25,22,19,15,6,0,72,48,1
31617,15,16,23,20,15,20,3,3,56,59,2
31618,13,17,11,19,11,12,0,6,35,54,2
31619,13,19,18,15,13,12,3,3,47,49,2
31620,19,18,22,7,19,14,6,0,66,39,1
31621,11,27,15,19,18,14,0,6,44,66,2
31622,13,15,15,15,25,15,0,6,53,51,1
31623,13,15,9,22,22,12,6,0,50,49,1
31624,17,18,24,10,12,7,0,6,53,41,1
31625,12,15,15,13,14,15,3,3,44,46,2
31626,18,13,11,19,22,23,3,3,54,58,2
31627,15,19,21,10,24,16,0,6,60,51,1
31628,18,27,10,26,20,9,0,6,48,68,2
31629,13,18,16,13,14,21,6,0,49,52,2
31630,12,15,12,19,25,11,0,6,49,51,2
31631,19,17,25,15,9,21,3,3,56,56,0
31632,18,18,16,9,17,11,0,6,51,44,1
31633,9,18,16,21,19,12,0,6,44,57,2
31634,12,9,20,17,21,11,0,6,53,43,1
31635,16,27,14,16,16,24,6,0,52,67,2
31636,29,15,11,22,15,16,3,3,58,56,1
31637,11,22,21,27,12,14,6,0,50,63,2
31638,19,12,21,18,18,8,3,3,61,41,1
31639,17,24,16,10,23,12,0,6,56,52,1
31640,23,25,16,13,20,17,0,6,59,61,2
31641,17,30,10,13,14,18,6,0,47,61,2
31642,14,18,6,15,22,14,0,6,42,53,2
31643,14,11,14,22,24,8,3,3,55,44,1
31644,15,8,9,28,20,11,0,6,44,53,2
31645,17,29,14,11,16,23,3,3,50,66,2
31646,26,12,17,17,22,19,0,6,65,54,1
31647,16,25,9,14,19,14,3,3,47,56,2
31648,20,12,11,14,16,19,6,0,53,45,1
31649,24,12,15,11,19,14,0,6,58,43,1
31650,22,14,15,20,25,11,6,0,68,45,1
31651,17,17,18,12,23,19,3,3,61,51,1
31652,9,11,20,19,28,19,3,3,60,52,1
31653,10,14,17,17,13,13,6,0,46,44,1
31654,11,27,16,21,15,11,0,6,42,65,2
31655,11,13,20,15,18,18,0,6,49,52,2
31656,9,17,25,10,14,18,6,0,54,45,1
31657,16,22,14,18,23,15,3,3,56,58,2
31658,24,21,6,11,18,15,6,0,54,47,1
31659,19,13,25,19,15,13,0,6,59,51,1
31660,17,18,19,13,16,19,3,3,55,53,1
31661,13,22,11,17,25,18,6,0,55,57,2
31662,14,14,18,17,22,9,0,6,54,46,1
31663,15,14,27,10,20,9,0,6,62,39,1
31664,11,16,28,16,17,18,3,3,59,53,1
31665,23,21,10,15,33,15,0,6,66,57,1
31666,16,21,20,23,13,9,6,0,55,53,1
31667,18,16,27,17,23,13,3,3,71,49,1
31668,16,17,12,7,13,30,6,0,47,54,2
31669,27,15,21,11,12,14,0,6,60,46,1
31670,19,21,10,16,11,28,3,3,43,68,2
31671,22,16,10,9,18,13,0,6,50,44,1
31672,10,9,12,9,29,23,6,0,57,41,1
31673,16,11,18,7,19,13,0,6,53,37,1
31674,22,23,17,15,27,18,3,3,69,59,1
31675,9,15,15,15,23,17,0,6,47,53,2
31676,14,17,18,21,25,13,0,6,57,57,0
31677,13,13,19,12,15,13,6,0,53,38,1
31678,10,23,12,30,16,15,6,0,44,68,2
31679,15,16,17,18,10,22,3,3,45,59,2
31680,19,13,25,15,11,15,6,0,61,43,1
31681,27,19,12,14,14,14,0,6,53,53,0
31682,8,21,15,17,16,13,0,6,39,57,2
31683,20,26,12,17,18,13,3,3,53,59,2
31684,16,13,15,11,17,23,6,0,54,47,1
31685,13,9,8,8,18,25,6,0,45,42,1
31686,10,20,13,15,22,7,0,6,45,48,2
31687,17,25,15,21,21,8,0,6,53,60,2
31688,13,12,18,19,7,26,3,3,41,60,2
31689,14,16,27,23,11,10,3,3,55,52,1
31690,31,21,14,9,23,9,3,3,71,42,1
31691,14,10,18,9,23,20,0,6,55,45,1
31692,31,20,11,21,18,14,3,3,63,58,1
31693,14,17,17,11,16,15,0,6,47,49,2
31694,15,15,16,11,17,17,0,6,48,49,2
31695,13,10,21,21,16,19,0,6,50,56,2
31696,17,17,17,16,25,28,0,6,59,67,2
31697,20,12,11,7,16,22,0,6,47,47,0
31698,11,20,15,29,9,20,3,3,38,72,2
31699,22,13,20,9,15,15,6,0,63,37,1
31700,18,29,15,12,19,24,3,3,55,68,2
31701,14,10,26,20,23,12,0,6,63,48,1
31702,18,16,12,8,18,18,0,6,48,48,0
31703,23,15,23,12,12,15,3,3,61,45,1
31704,15,18,14,20,17,9,6,0,52,47,1
31705,10,19,15,12,19,12,0,6,44,49,2
31706,17,18,20,15,19,17,0,6,56,56,0
31707,19,12,10,17,15,14,6,0,50,43,1
31708,23,19,15,13,17,12,3,3,58,47,1
31709,13,22,16,12,12,13,3,3,44,50,2
31710,11,18,12,17,17,12,0,6,40,53,2
31711,18,18,13,18,6,14,6,0,43,50,2
31712,28,17,17,10,11,16,6,0,62,43,1
31713,19,15,11,14,19,20,6,0,55,49,1
31714,22,26,21,16,12,23,0,6,55,71,2
31715,9,18,25,20,23,18,3,3,60,59,1
31716,13,20,18,10,6,21,6,0,43,51,2
31717,11,18,23,23,15,12,0,6,49,59,2
31718,14,13,16,14,12,11,6,0,48,38,1
31719,12,22,22,16,21,20,6,0,61,58,1
31720,18,21,25,15,15,12,3,3,61,51,1
31721,19,14,13,16,18,26,3,3,53,59,2
31722,8,17,16,22,22,17,0,6,46,62,2
31723,22,13,13,6,24,21,6,0,65,40,1
31724,24,17,15,24,22,19,6,0,67,60,1
31725,16,18,18,9,20,20,0,6,54,53,1
31726,22,19,12,14,16,22,3,3,53,58,2
31727,18,17,20,15,9,18,6,0,53,50,1
31728,20,12,15,16,15,15,3,3,53,46,1
31729,20,20,15,16,11,15,6,0,52,51,1
31730,23,20,14,15,28,21,0,6,65,62,1
31731,12,13,7,19,9,13,6,0,34,45,2
31732,6,15,10,20,18,24,0,6,34,65,2
31733,19,18,13,26,17,18,3,3,52,65,2
31734,10,18,23,16,19,20,3,3,55,57,2
31735,11,19,14,15,13,15,6,0,44,49,2
31736,16,23,15,19,15,25,6,0,52,67,2
31737,19,22,16,15,17,21,6,0,58,58,0
31738,20,19,12,9,13,14,0,6,45,48,2
31739,18,14,15,27,8,10,6,0,47,51,2
31740,13,9,10,19,15,22,3,3,41,53,2
31741,17,31,23,14,10,14,3,3,53,62,2
31742,14,16,15,22,9,17,0,6,38,61,2
31743,17,17,23,17,24,12,6,0,70,46,1
31744,10,7,16,17,17,7,0,6,43,37,1
31745,15,22,19,15,15,19,3,3,52,59,2
31746,19,15,13,7,23,16,3,3,58,41,1
31747,17,22,15,18,17,18,6,0,55,58,2
31748,12,22,17,19,15,11,6,0,50,52,2
31749,12,13,13,9,19,6,3,3,47,31,1
31750,9,23,13,28,17,20,6,0,45,71,2
31751,16,13,24,10,13,20,3,3,56,46,1
31752,15,15,21,20,15,12,3,3,54,50,1
31753,11,20,20,18,11,11,0,6,42,55,2
31754,21,20,19,14,12,14,0,6,52,54,2
31755,15,20,6,23,23,12,3,3,47,58,2
31756,20,15,12,21,15,9,0,6,47,51,2
31757,24,13,9,17,20,17,3,3,56,50,1
31758,11,13,12,17,12,16,6,0,41,46,2
31759,9,18,16,18,23,17,0,6,48,59,2
31760,24,9,15,21,19,24,0,6,58,60,2
31761,17,18,9,17,12,29,6,0,44,64,2
31762,14,19,17,16,12,20,3,3,46,58,2
31763,11,26,8,9,25,18,6,0,50,53,2
31764,15,13,21,12,27,9,0,6,63,40,1
31765,10,7,12,14,25,19,0,6,47,46,1
31766,26,15,20,9,13,17,3,3,62,44,1
31767,17,13,23,20,18,21,3,3,61,57,1
31768,21,26,22,12,9,20,6,0,58,58,0
31769,12,19,20,21,12,13,6,0,50,53,2
31770,12,23,22,13,25,15,0,6,59,57,1
31771,18,14,15,10,20,23,3,3,56,50,1
31772,12,20,9,22,10,20,6,0,37,62,2
31773,9,22,14,26,19,20,0,6,42,74,2
31774,17,35,9,16,19,13,3,3,48,67,2
31775,15,8,25,20,14,14,6,0,60,42,1
31776,21,16,18,16,11,11,6,0,56,43,1
31777,21,24,24,16,16,24,6,0,67,64,1
31778,19,14,13,11,15,16,0,6,47,47,0
31779,22,13,7,24,12,13,3,3,44,53,2
31780,17,19,17,7,18,27,6,0,58,53,1
31781,22,18,30,13,5,14,6,0,63,45,1
31782,20,18,25,11,14,13,0,6,59,48,1
31783,15,22,18,21,16,20,6,0,55,63,2
31784,15,7,12,13,13,27,6,0,46,47,2
31785,18,16,14,19,18,22,6,0,56,57,2
31786,15,16,18,12,12,15,0,6,45,49,2
31787,28,21,8,20,14,14,6,0,56,55,1
31788,20,14,10,12,23,15,3,3,56,44,1
31789,15,17,19,22,17,19,0,6,51,64,2
31790,15,12,22,18,17,17,6,0,60,47,1
31791,23,19,9,24,31,15,3,3,66,61,1
31792,11,19,14,15,17,14,0,6,42,54,2
31793,17,13,15,12,14,16,3,3,49,44,1
31794,15,12,9,16,18,18,3,3,45,49,2
31795,13,20,7,16,18,13,0,6,38,55,2
31796,29,13,22,14,15,20,6,0,72,47,1
31797,10,12,16,8,24,16,0,6,50,42,1
31798,18,18,9,20,23,18,3,3,53,59,2
31799,20,11,18,19,16,17,0,6,54,53,1
31800,20,18,19,17,25,13,3,3,67,51,1
31801,17,17,18,14,13,14,6,0,54,45,1
31802,17,15,13,19,22,9,6,0,58,43,1
31803,12,26,11,20,17,14,6,0,46,60,2
31804,23,18,12,18,20,14,3,3,58,53,1
31805,7,17,18,17,20,14,0,6,45,54,2
31806,14,15,28,24,14,20,3,3,59,62,2
31807,14,11,17,19,11,17,0,6,42,53,2
31808,13,22,18,17,17,19,6,0,54,58,2
31809,23,11,11,12,15,16,3,3,52,42,1
31810,14,11,18,27,24,18,0,6,56,62,2
31811,28,17,6,18,15,13,0,6,49,54,2
31812,24,19,16,12,8,24,6,0,54,55,2
31813,14,13,27,18,16,11,0,6,57,48,1
31814,12,9,12,23,24,12,0,6,48,50,2
31815,21,20,19,15,9,17,6,0,55,52,1
31816,30,19,24,15,26,27,0,6,80,67,1
31817,14,20,22,13,22,10,0,6,58,49,1
31818,17,26,11,28,9,22,3,3,40,79,2
31819,9,23,22,15,22,12,3,3,56,53,1
31820,20,14,18,11,12,13,6,0,56,38,1
31821,22,18,10,23,19,13,0,6,51,60,2
31822,26,24,14,16,14,9,3,3,57,52,1
31823,12,21,11,7,15,6,0,6,38,40,2
31824,20,13,22,14,18,20,3,3,63,50,1
31825,18,13,17,20,13,21,6,0,54,54,0
31826,15,18,13,13,20,16,0,6,48,53,2
31827,15,15,20,13,14,14,6,0,55,42,1
31828,25,18,15,18,11,14,0,6,51,56,2
31829,17,12,20,19,15,17,0,6,52,54,2
31830,10,5,18,16,24,15,6,0,58,36,1
31831,16,26,14,14,15,25,3,3,48,68,2
31832,19,12,9,13,21,20,0,6,49,51,2
31833,11,25,14,15,18,9,6,0,49,49,0
31834,10,19,17,12,23,21,0,6,50,58,2
31835,10,15,17,19,15,18,6,0,48,52,2
31836,14,20,24,17,17,15,3,3,58,55,1
31837,25,17,24,13,24,14,0,6,73,50,1
31838,27,9,4,17,17,27,6,0,54,53,1
31839,15,12,16,14,11,17,3,3,45,46,2
31840,16,16,19,16,23,13,0,6,58,51,1
31841,11,12,23,19,14,11,6,0,54,42,1
31842,11,14,13,16,17,18,6,0,47,48,2
31843,12,22,22,19,21,13,0,6,55,60,2
31844,23,22,12,9,28,19,0,6,63,56,1
31845,21,25,17,18,14,17,0,6,52,66,2
31846,11,13,24,16,15,7,6,0,56,36,1
31847,10,7,15,26,13,21,3,3,41,57,2
31848,23,15,18,15,19,14,0,6,60,50,1
31849,18,18,18,18,19,17,6,0,61,53,1
31850,13,19,14,16,18,16,6,0,51,51,0
31851,13,20,13,19,17,13,3,3,46,55,2
31852,19,25,16,17,11,24,6,0,52,66,2
31853,23,16,15,18,9,19,0,6,47,59,2
31854,15,16,9,8,12,8,3,3,39,35,1
31855,15,13,24,16,15,15,0,6,54,50,1
31856,12,17,12,26,11,12,3,3,38,58,2
31857,12,18,22,11,14,15,3,3,51,47,1
31858,17,18,21,25,13,14,6,0,57,57,0
31859,18,15,21,19,24,12,0,6,63,52,1
31860,10,20,18,20,8,18,6,0,42,58,2
31861,29,10,26,17,15,15,3,3,73,45,1
31862,17,17,15,11,19,20,3,3,54,51,1
31863,11,25,24,17,13,16,6,0,54,58,2
31864,10,16,23,19,16,16,0,6,49,57,2
31865,24,13,23,11,18,16,3,3,68,43,1
31866,15,13,25,12,12,7,3,3,55,35,1
31867,14,9,17,19,13,9,0,6,44,43,1
31868,11,13,19,15,19,22,0,6,49,56,2
31869,18,18,7,11,27,10,0,6,52,45,1
31870,9,16,19,12,9,13,0,6,37,47,2
31871,9,15,18,10,24,18,0,6,51,49,1
31872,15,13,16,27,24,11,0,6,55,57,2
31873,20,13,13,19,12,18,6,0,51,50,1
31874,16,25,8,29,16,21,3,3,43,78,2
31875,20,19,24,7,23,15,0,6,67,47,1
31876,15,17,10,21,10,23,0,6,35,67,2
31877,24,13,14,12,7,15,6,0,51,40,1
31878,18,25,9,15,28,16,0,6,55,62,2
31879,11,12,20,17,13,16,6,0,50,45,1
31880,9,23,16,20,12,14,3,3,40,60,2
31881,11,20,20,7,14,22,3,3,48,52,2
31882,20,20,16,14,12,12,3,3,51,49,1
31883,14,19,19,13,15,13,0,6,48,51,2
31884,18,21,13,7,13,9,0,6,44,43,1
31885,15,16,14,18,25,23,0,6,54,63,2
31886,18,14,12,16,14,19,0,6,44,55,2
31887,17,13,19,12,15,15,6,0,57,40,1
31888,16,28,9,7,14,9,3,3,42,47,2
31889,26,18,17,16,24,17,3,3,70,54,1
31890,17,24,16,14,16,15,3,3,52,56,2
31891,18,18,27,23,19,21,3,3,67,65,1
31892,18,9,20,19,10,10,0,6,48,44,1
31893,16,9,17,18,18,15,3,3,54,45,1
31894,29,18,17,29,9,18,6,0,61,65,2
31895,20,17,21,10,7,20,0,6,48,53,2
31896,7,13,19,20,18,16,6,0,50,49,1
31897,19,19,6,16,26,20,0,6,51,61,2
31898,16,14,11,18,17,14,0,6,44,52,2
31899,14,22,15,14,23,12,0,6,52,54,2
31900,13,14,9,15,12,14,0,6,34,49,2
31901,19,15,19,13,12,10,3,3,53,41,1
31902,27,17,25,18,19,16,0,6,71,57,1
31903,15,21,22,17,22,21,6,0,65,59,1
31904,20,22,10,6,14,15,0,6,44,49,2
31905,12,20,14,21,23,15,6,0,55,56,2
31906,25,14,21,19,11,18,6,0,63,51,1
31907,24,11,19,25,20,15,3,3,66,54,1
31908,15,12,27,7,12,12,6,0,60,31,1
31909,9,18,18,15,15,19,0,6,42,58,2
31910,21,19,22,12,9,18,6,0,58,49,1
31911,16,10,17,16,18,17,3,3,54,46,1
31912,20,20,16,16,18,11,6,0,60,47,1
31913,16,26,17,26,12,16,6,0,51,68,2
31914,22,21,19,13,10,13,6,0,57,47,1
31915,12,18,13,21,20,12,6,0,51,51,0
31916,20,12,13,14,23,21,6,0,62,47,1
31917,19,22,16,12,20,12,0,6,55,52,1
31918,15,12,17,13,10,21,3,3,45,49,2
31919,19,15,11,11,24,15,0,6,54,47,1
31920,16,23,18,18,14,16,0,6,48,63,2
31921,16,13,22,29,21,11,0,6,59,59,0
31922,10,11,22,15,21,7,6,0,59,33,1
31923,12,22,17,18,15,23,3,3,47,66,2
31924,21,14,19,16,17,22,0,6,57,58,2
31925,16,9,16,27,17,13,3,3,52,52,0
31926,10,12,16,18,24,12,3,3,53,45,1
31927,15,21,17,15,18,22,6,0,56,58,2
31928,25,10,15,11,19,16,6,0,65,37,1
31929,9,14,25,19,22,11,6,0,62,44,1
31930,20,9,9,24,17,15,6,0,52,48,1
31931,12,7,19,26,17,14,3,3,51,50,1
31932,15,15,7,15,9,10,0,6,31,46,2
31933,13,19,12,14,16,18,0,6,41,57,2
31934,27,18,28,27,26,12,6,0,87,57,1
31935,11,13,11,21,21,10,0,6,43,50,2
31936,25,30,17,15,15,20,3,3,60,68,2
31937,29,15,15,19,18,13,3,3,65,50,1
31938,16,18,23,16,11,7,6,0,56,41,1
31939,16,15,22,11,10,20,0,6,48,52,2
31940,17,15,9,13,16,21,3,3,45,52,2
31941,23,16,23,18,19,9,3,3,68,46,1
31942,8,16,26,15,13,24,0,6,47,61,2
31943,18,21,10,15,14,14,0,6,42,56,2
31944,7,13,19,13,17,15,0,6,43,47,2
31945,22,15,19,18,21,27,0,6,62,66,2
31946,24,19,11,20,15,18,3,3,53,60,2
31947,14,14,16,20,10,28,6,0,46,62,2
31948,17,22,31,19,8,19,6,0,62,60,1
31949,15,17,16,11,12,13,3,3,46,44,1
31950,12,18,13,10,20,17,0,6,45,51,2
31951,17,24,12,23,15,15,0,6,44,68,2
31952,12,24,13,10,10,12,0,6,35,52,2
31953,18,18,19,19,21,17,3,3,61,57,1
31954,16,12,14,12,15,25,3,3,48,52,2
31955,18,12,28,16,15,24,3,3,64,55,1
31956,13,22,18,7,12,9,0,6,43,44,2
31957,13,20,19,15,9,14,0,6,41,55,2
31958,17,9,18,16,19,17,6,0,60,42,1
31959,17,22,13,20,22,17,0,6,52,65,2
31960,18,11,11,12,27,18,0,6,56,47,1
31961,18,13,19,23,16,19,0,6,53,61,2
31962,18,14,19,12,12,20,0,6,49,52,2
31963,12,14,18,19,23,12,0,6,53,51,1
31964,18,16,13,24,17,13,3,3,51,56,2
31965,25,20,21,17,21,12,0,6,67,55,1
31966,16,24,22,25,23,13,6,0,67,62,1
31967,18,26,23,10,22,9,0,6,63,51,1
31968,22,28,18,29,7,13,6,0,53,70,2
31969,22,13,20,13,17,14,0,6,59,46,1
31970,27,16,12,26,16,20,0,6,55,68,2
31971,15,11,21,12,15,14,3,3,54,40,1
31972,20,11,13,12,9,10,0,6,42,39,1
31973,21,17,17,19,20,17,6,0,64,53,1
31974,21,12,16,19,15,22,6,0,58,53,1
31975,9,16,18,18,22,7,6,0,55,41,1
31976,10,20,17,16,17,13,0,6,44,55,2
31977,22,13,22,11,16,20,3,3,63,47,1
31978,10,20,12,19,17,11,3,3,42,53,2
31979,11,9,18,14,25,23,3,3,57,49,1
31980,14,20,16,20,11,16,0,6,41,62,2
31981,12,15,7,19,17,13,6,0,42,47,2
31982,25,12,16,15,14,17,3,3,58,47,1
31983,7,17,8,15,19,23,0,6,34,61,2
31984,17,17,20,15,17,16,0,6,54,54,0
31985,19,12,25,26,9,15,6,0,59,53,1
31986,19,26,20,17,17,13,0,6,56,62,2
31987,15,14,15,15,15,17,3,3,48,49,2
31988,23,16,13,17,20,26,6,0,62,59,1
31989,12,20,7,17,13,8,3,3,35,48,2
31990,25,16,19,21,19,20,0,6,63,63,0
31991,20,25,13,24,17,22,6,0,56,71,2
31992,6,20,15,12,16,27,3,3,40,62,2
31993,14,12,18,9,15,21,6,0,53,42,1
31994,14,15,21,11,11,10,0,6,46,42,1
31995,11,23,15,18,21,12,0,6,47,59,2
31996,19,17,10,10,20,19,6,0,55,46,1
31997,8,14,23,20,16,19,3,3,50,56,2
31998,19,18,14,14,24,15,0,6,57,53,1
31999,12,16,17,21,17,16,0,6,46,59,2
32000,22,15,12,8,17,12,0,6,51,41,1
32001,14,25,19,16,24,22,6,0,63,63,0
32002,16,21,14,9,15,14,0,6,45,50,2
32003,14,16,19,15,10,16,6,0,49,47,1
32004,23,14,12,14,16,23,0,6,51,57,2
32005,14,10,18,14,15,24,3,3,50,51,2
32006,20,17,14,6,18,19,6,0,58,42,1
32007,16,16,17,14,19,9,0,6,52,45,1
32008,18,11,19,18,12,26,6,0,55,55,0
32009,12,15,16,20,16,10,6,0,50,45,1
32010,21,16,27,26,11,16,6,0,65,58,1
32011,6,21,25,15,17,19,6,0,54,55,2
32012,12,14,19,15,20,16,0,6,51,51,0
32013,16,18,19,18,27,21,0,6,62,63,2
32014,12,16,29,9,16,18,3,3,60,46,1
32015,16,26,15,19,20,14,0,6,51,65,2
32016,9,20,23,20,19,17,3,3,54,60,2
32017,19,13,21,16,23,17,6,0,69,46,1
32018,18,24,14,17,5,15,6,0,43,56,2
32019,13,14,8,13,13,16,0,6,34,49,2
32020,22,14,25,7,12,12,6,0,65,33,1
32021,26,14,19,19,15,10,0,6,60,49,1
32022,13,19,23,16,12,19,6,0,54,54,0
32023,11,18,15,17,14,28,0,6,40,69,2
32024,15,11,7,24,21,11,0,6,43,52,2
32025,15,27,17,19,25,16,6,0,63,62,1
32026,14,22,12,18,21,11,0,6,47,57,2
32027,20,14,25,15,25,19,0,6,70,54,1
32028,22,24,13,12,16,13,0,6,51,55,2
32029,18,22,13,18,10,28,6,0,47,68,2
32030,20,14,10,24,31,15,3,3,64,56,1
32031,17,32,21,21,21,20,3,3,62,76,2
32032,9,23,14,15,7,16,6,0,36,54,2
32033,24,26,21,14,6,7,3,3,54,50,1
32034,15,10,14,13,11,21,3,3,43,47,2
32035,16,17,17,14,12,13,6,0,51,44,1
32036,12,15,18,12,19,26,0,6,49,59,2
32037,12,12,15,29,13,15,6,0,46,56,2
32038,10,20,15,12,20,14,6,0,51,46,1
32039,20,22,21,24,16,19,6,0,63,65,2
32040,15,24,15,14,21,17,6,0,57,55,1
32041,12,12,16,13,17,13,6,0,51,38,1
32042,24,17,13,17,14,15,0,6,51,55,2
32043,14,12,16,14,15,10,3,3,48,39,1
32044,22,18,9,17,13,20,3,3,47,58,2
32045,14,16,15,20,13,17,3,3,45,56,2
32046,10,24,26,22,18,17,0,6,54,69,2
32047,19,11,14,20,21,20,0,6,54,57,2
32048,14,22,8,20,21,18,0,6,43,66,2
32049,27,16,13,20,29,15,0,6,69,57,1
32050,12,21,24,15,12,9,6,0,54,45,1
32051,23,16,15,23,16,20,0,6,54,65,2
32052,13,11,14,10,15,23,3,3,45,47,2
32053,22,25,12,17,7,27,3,3,44,72,2
32054,17,15,13,16,24,21,3,3,57,55,1
32055,21,14,7,12,20,20,6,0,54,46,1
32056,15,12,16,10,16,13,3,3,50,38,1
32057,17,12,28,32,13,10,0,6,58,60,2
32058,20,9,14,25,18,15,3,3,55,52,1
32059,17,12,25,11,19,10,6,0,67,33,1
32060,11,19,14,24,8,7,0,6,33,56,2
32061,15,16,18,23,15,12,0,6,48,57,2
32062,16,12,14,19,27,15,6,0,63,46,1
32063,14,19,23,12,20,24,6,0,63,55,1
32064,15,25,28,15,20,17,0,6,63,63,0
32065,11,14,20,35,18,23,6,0,55,72,2
32066,12,9,14,26,20,25,6,0,52,60,2
32067,17,21,19,16,16,13,3,3,55,53,1
32068,24,11,25,9,16,24,6,0,71,44,1
32069,19,14,17,13,25,14,3,3,64,44,1
32070,16,15,12,17,18,9,3,3,49,44,1
32071,14,20,9,21,25,18,0,6,48,65,2
32072,17,19,14,26,21,11,0,6,52,62,2
32073,9,16,25,24,10,13,0,6,44,59,2
32074,19,9,21,14,23,16,6,0,69,39,1
32075,17,14,17,23,13,27,6,0,53,64,2
32076,16,28,16,12,14,12,0,6,46,58,2
32077,17,15,18,15,11,12,3,3,49,45,1
32078,20,18,19,16,24,19,3,3,66,56,1
32079,12,17,18,15,26,16,3,3,59,51,1
32080,24,17,18,16,12,18,6,0,60,51,1
32081,21,20,22,10,7,16,0,6,50,52,2
32082,10,20,15,18,23,15,3,3,51,56,2
32083,12,21,16,18,23,18,6,0,57,57,0
32084,18,12,27,10,12,11,0,6,57,39,1
32085,13,9,11,13,23,14,0,6,47,42,1
32086,20,17,13,22,27,15,3,3,63,57,1
32087,18,12,14,16,18,9,0,6,50,43,1
32088,25,17,16,18,14,9,0,6,55,50,1
32089,24,16,16,13,12,14,0,6,52,49,1
32090,27,15,15,14,12,12,6,0,60,41,1
32091,22,26,12,13,12,20,6,0,52,59,2
32092,13,18,21,15,15,9,0,6,49,48,1
32093,12,15,17,15,16,11,0,6,45,47,2
32094,16,13,18,12,14,23,6,0,54,48,1
32095,19,17,11,12,18,25,3,3,51,57,2
32096,22,12,19,12,11,18,6,0,58,42,1
32097,14,13,9,14,16,20,3,3,42,50,2
32098,18,16,22,9,9,26,6,0,55,51,1
32099,20,8,28,9,19,12,6,0,73,29,1
32100,12,31,12,19,25,21,6,0,55,71,2
