game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
32215,14,16,13,14,17,21,6,0,50,51,2
32216,10,25,14,13,11,17,3,3,38,58,2
32217,26,17,17,20,9,11,3,3,55,51,1
32218,27,17,22,20,20,6,0,6,69,49,1
32219,13,8,15,13,14,20,6,0,48,41,1
32220,16,16,12,14,21,16,3,3,52,49,1
32221,7,19,13,12,23,18,6,0,49,49,0
32222,25,16,17,19,13,20,0,6,55,61,2
32223,18,14,8,9,24,24,3,3,53,50,1
32224,8,16,15,16,15,14,6,0,44,46,2
32225,13,13,22,13,12,17,3,3,50,46,1
32226,13,8,14,11,14,14,0,6,41,39,1
32227,18,14,12,15,10,10,0,6,40,45,2
32228,13,19,16,18,11,11,0,6,40,54,2
32229,19,13,15,25,9,19,6,0,49,57,2
32230,7,21,11,16,22,14,3,3,43,54,2
32231,10,15,10,12,23,18,3,3,46,48,2
32232,8,14,12,21,15,14,3,3,38,52,2
32233,25,10,17,13,13,9,0,6,55,38,1
32234,11,11,17,12,14,16,3,3,45,42,1
32235,10,8,13,24,19,14,0,6,42,52,2
32236,19,24,14,23,17,12,0,6,50,65,2
32237,20,12,14,14,14,18,3,3,51,47,1
32238,19,17,18,15,30,7,0,6,67,45,1
32239,17,14,13,20,14,20,3,3,47,57,2
32240,12,22,9,8,18,12,0,6,39,48,2
32241,19,14,11,21,15,11,3,3,48,49,2
32242,22,9,16,12,11,17,3,3,52,41,1
32243,14,19,13,19,14,17,0,6,41,61,2
32244,22,24,18,14,15,11,3,3,58,52,1
32245,19,11,16,7,12,16,0,6,47,40,1
32246,11,12,12,17,15,22,6,0,44,51,2
32247,11,9,18,17,13,20,0,6,42,52,2
32248,22,20,22,12,15,12,6,0,65,44,1
32249,14,12,14,11,15,14,0,6,43,43,0
32250,14,25,11,16,15,23,6,0,46,64,2
32251,15,14,23,13,10,14,6,0,54,41,1
32252,11,20,8,20,10,21,3,3,32,64,2
32253,15,12,24,12,21,12,3,3,63,39,1
32254,17,12,19,25,14,14,6,0,56,51,1
32255,8,10,19,12,10,16,3,3,40,41,2
32256,13,17,18,12,10,14,0,6,41,49,2
32257,14,27,7,15,19,18,6,0,46,60,2
32258,9,8,11,19,16,11,0,6,36,44,2
32259,9,24,12,19,10,16,0,6,31,65,2
32260,17,13,12,12,22,12,0,6,51,43,1
32261,16,11,16,18,13,12,3,3,48,44,1
32262,23,10,9,20,19,11,0,6,51,47,1
32263,5,11,22,15,12,14,0,6,39,46,2
32264,12,11,20,15,24,8,0,6,56,40,1
32265,15,23,14,8,17,20,3,3,49,54,2
32266,17,19,20,13,20,10,6,0,63,42,1
32267,18,16,9,14,16,23,3,3,46,56,2
32268,12,24,12,17,14,12,3,3,41,56,2
32269,14,20,21,12,8,18,6,0,49,50,2
32270,24,25,21,18,12,16,0,6,57,65,2
32271,11,9,10,19,25,21,0,6,46,55,2
32272,14,24,8,9,19,15,0,6,41,54,2
32273,13,24,24,14,14,21,6,0,57,59,2
32274,19,18,12,14,14,19,6,0,51,51,0
32275,15,9,18,21,14,24,6,0,53,54,2
32276,19,7,12,24,14,12,3,3,48,46,1
32277,16,10,25,13,9,18,0,6,50,47,1
32278,14,22,14,14,20,18,3,3,51,57,2
32279,19,27,9,9,16,15,3,3,47,54,2
32280,18,9,14,27,14,9,0,6,46,51,2
32281,14,12,15,7,18,20,3,3,50,42,1
32282,15,15,26,16,7,17,0,6,48,54,2
32283,15,16,15,17,15,15,3,3,48,51,2
32284,12,12,26,10,16,18,6,0,60,40,1
32285,11,15,16,21,15,11,0,6,42,53,2
32286,16,6,24,16,15,20,6,0,61,42,1
32287,12,14,17,15,14,14,3,3,46,46,0
32288,11,15,24,11,16,14,3,3,54,43,1
32289,11,13,15,15,17,19,6,0,49,47,1
32290,14,14,9,22,16,15,0,6,39,57,2
32291,16,15,15,20,18,15,0,6,49,56,2
32292,8,16,16,12,14,19,0,6,38,53,2
32293,9,14,16,24,16,12,0,6,41,56,2
32294,18,14,10,25,5,12,0,6,33,57,2
32295,23,17,11,19,11,26,6,0,51,62,2
32296,9,12,12,14,13,22,0,6,34,54,2
32297,12,7,24,22,15,17,3,3,54,49,1
32298,16,19,9,18,10,12,3,3,38,52,2
32299,9,22,14,9,8,13,3,3,34,47,2
32300,15,15,13,23,17,11,0,6,45,55,2
32301,15,15,17,6,15,18,0,6,47,45,1
32302,20,22,26,13,12,20,3,3,61,58,1
32303,14,17,14,23,9,22,3,3,40,65,2
32304,15,21,16,18,20,11,0,6,51,56,2
32305,21,7,7,17,20,17,6,0,54,41,1
32306,19,12,14,20,18,12,0,6,51,50,1
32307,14,17,21,12,15,12,3,3,53,44,1
32308,17,27,11,15,11,10,3,3,42,55,2
32309,16,7,19,24,15,9,0,6,50,46,1
32310,12,17,9,14,14,17,6,0,41,48,2
32311,23,22,16,15,7,15,6,0,52,52,0
32312,16,17,8,13,18,10,3,3,45,43,1
32313,15,19,11,19,14,15,0,6,40,59,2
32314,8,20,8,23,19,19,0,6,35,68,2
32315,9,11,15,18,15,19,6,0,45,48,2
32316,18,16,6,17,17,14,0,6,41,53,2
32317,10,9,14,13,12,25,6,0,42,47,2
32318,14,19,13,18,24,19,3,3,54,59,2
32319,12,17,12,24,22,10,0,6,46,57,2
32320,15,15,8,16,14,11,0,6,37,48,2
32321,20,25,16,9,11,21,6,0,53,55,2
32322,19,18,10,21,8,25,6,0,43,64,2
32323,21,10,15,14,14,30,3,3,53,57,2
32324,15,10,22,7,15,19,0,6,52,42,1
32325,12,14,15,20,16,16,0,6,43,56,2
32326,14,24,15,10,14,20,6,0,49,54,2
32327,20,8,14,18,16,19,6,0,56,45,1
32328,10,17,15,31,19,20,6,0,50,68,2
32329,17,9,17,10,12,21,6,0,52,40,1
32330,16,13,8,17,16,25,6,0,46,55,2
32331,20,14,9,13,24,17,3,3,56,47,1
32332,16,13,11,9,17,14,0,6,44,42,1
32333,15,11,16,22,26,22,3,3,60,58,1
32334,11,15,15,18,27,14,0,6,53,53,0
32335,20,14,17,12,17,19,3,3,57,48,1
32336,14,16,13,19,19,30,3,3,49,68,2
32337,15,13,13,24,15,9,0,6,43,52,2
32338,7,18,15,21,13,14,0,6,35,59,2
32339,16,21,12,19,22,23,0,6,50,69,2
32340,16,9,13,12,29,13,3,3,61,37,1
32341,11,12,14,8,12,20,0,6,37,46,2
32342,12,16,10,21,14,17,6,0,42,54,2
32343,14,23,13,19,13,13,3,3,43,58,2
32344,16,10,12,22,15,14,6,0,49,46,1
32345,23,15,19,20,9,11,6,0,57,46,1
32346,17,16,12,18,13,19,3,3,45,56,2
32347,19,18,7,16,16,15,6,0,48,49,2
32348,11,12,7,19,9,19,3,3,30,53,2
32349,20,12,19,25,11,14,0,6,50,57,2
32350,8,8,15,16,17,17,0,6,40,47,2
32351,9,13,19,24,15,11,3,3,46,51,2
32352,12,18,22,16,20,21,0,6,54,61,2
32353,11,19,9,17,17,10,3,3,40,49,2
32354,10,14,13,18,10,20,3,3,36,55,2
32355,7,20,10,17,9,17,3,3,29,57,2
32356,20,17,16,14,20,16,6,0,62,47,1
32357,13,15,17,12,10,9,3,3,43,39,1
32358,11,16,19,19,10,14,6,0,46,49,2
32359,16,19,16,13,13,21,0,6,45,59,2
32360,20,17,12,18,11,14,0,6,43,55,2
32361,22,23,10,21,19,9,0,6,51,59,2
32362,24,12,18,17,13,18,6,0,61,47,1
32363,14,22,20,17,23,18,3,3,60,60,0
32364,13,17,15,23,14,22,6,0,48,62,2
32365,16,17,20,24,11,17,3,3,50,61,2
32366,24,19,9,17,14,9,3,3,50,48,1
32367,25,11,12,11,15,17,6,0,58,39,1
32368,13,17,20,23,27,16,3,3,63,59,1
32369,9,20,15,16,11,24,6,0,41,60,2
32370,9,19,23,18,16,15,6,0,54,52,1
32371,13,13,15,13,21,23,3,3,52,52,0
32372,16,11,10,12,15,12,0,6,41,41,0
32373,21,15,15,17,11,9,6,0,53,41,1
32374,13,21,19,16,16,12,6,0,54,49,1
32375,12,23,10,22,9,25,6,0,37,70,2
32376,17,15,10,17,14,13,6,0,47,45,1
32377,11,20,14,28,10,13,0,6,35,67,2
32378,8,18,17,18,22,19,3,3,50,58,2
32379,17,23,7,13,15,17,6,0,45,53,2
32380,13,17,6,22,14,17,3,3,36,59,2
32381,10,9,14,22,12,27,0,6,36,64,2
32382,13,18,17,9,9,21,6,0,45,48,2
32383,7,13,17,10,14,23,3,3,41,49,2
32384,15,12,9,15,17,26,6,0,47,53,2
32385,15,15,14,15,18,13,0,6,47,49,2
32386,27,14,12,13,9,18,0,6,48,51,2
32387,12,11,16,16,12,19,3,3,43,49,2
32388,20,11,14,16,17,12,3,3,54,42,1
32389,14,16,20,16,21,15,3,3,58,50,1
32390,14,11,15,18,21,18,6,0,56,47,1
32391,11,10,10,11,17,16,6,0,44,37,1
32392,13,19,12,14,12,17,3,3,40,53,2
32393,7,15,7,20,7,21,3,3,24,59,2
32394,16,12,10,11,20,9,6,0,52,32,1
32395,13,8,22,20,18,14,3,3,56,45,1
32396,20,17,17,16,10,20,0,6,47,59,2
32397,12,13,16,16,14,21,3,3,45,53,2
32398,14,12,17,23,26,13,6,0,63,48,1
32399,18,14,14,15,16,24,6,0,54,53,1
32400,25,25,11,7,14,12,3,3,53,47,1
32401,17,9,24,17,10,14,0,6,51,46,1
32402,8,20,20,19,20,12,6,0,54,51,1
32403,12,11,15,20,20,21,6,0,53,52,1
32404,16,12,17,14,10,14,6,0,49,40,1
32405,20,10,16,19,18,12,0,6,54,47,1
32406,7,19,10,24,15,16,3,3,35,62,2
32407,12,19,17,27,12,15,6,0,47,61,2
32408,10,18,11,9,22,13,0,6,43,46,2
32409,12,21,15,24,12,24,6,0,45,69,2
32410,15,15,12,19,12,23,6,0,45,57,2
32411,9,9,16,7,21,12,0,6,46,34,1
32412,10,7,11,14,17,16,3,3,41,40,1
32413,15,16,12,27,18,16,3,3,48,62,2
32414,16,14,15,11,22,16,0,6,53,47,1
32415,14,20,10,14,20,16,0,6,44,56,2
32416,16,28,17,12,13,17,6,0,52,57,2
32417,14,15,9,17,8,12,6,0,37,44,2
32418,19,14,14,18,14,17,6,0,53,49,1
32419,15,16,25,16,9,23,6,0,55,55,0
32420,8,14,20,13,14,23,6,0,48,50,2
32421,11,9,14,14,15,19,6,0,46,42,1
32422,11,12,15,17,15,19,6,0,47,48,2
32423,9,19,12,15,15,17,6,0,42,51,2
32424,10,11,14,18,18,9,3,3,45,41,1
32425,20,13,12,11,13,13,0,6,45,43,1
32426,15,26,19,10,23,12,0,6,57,54,1
32427,11,6,29,12,16,13,3,3,59,34,1
32428,10,16,13,13,21,11,3,3,47,43,1
32429,12,11,20,20,9,17,3,3,44,51,2
32430,12,11,9,14,12,20,6,0,39,45,2
32431,15,13,21,9,14,19,3,3,53,44,1
32432,13,21,9,14,12,11,6,0,40,46,2
32433,18,17,12,11,10,13,6,0,46,41,1
32434,23,13,13,12,16,19,0,6,52,50,1
32435,7,20,21,24,11,21,0,6,39,71,2
32436,18,16,14,10,16,14,3,3,51,43,1
32437,19,14,9,12,14,18,3,3,45,47,2
32438,9,16,25,17,20,7,6,0,60,40,1
32439,9,15,12,9,15,23,6,0,42,47,2
32440,22,21,15,13,14,15,0,6,51,55,2
32441,9,15,20,18,22,14,3,3,54,50,1
32442,25,16,16,14,11,18,3,3,55,51,1
32443,13,20,6,14,21,16,3,3,43,53,2
32444,16,17,17,18,23,18,0,6,56,59,2
32445,16,18,22,16,16,14,6,0,60,48,1
32446,13,27,14,12,20,22,3,3,50,64,2
32447,9,20,12,14,14,8,3,3,38,45,2
32448,19,18,18,17,17,15,6,0,60,50,1
32449,12,12,12,16,26,12,6,0,56,40,1
32450,20,13,13,20,10,19,6,0,49,52,2
32451,16,9,13,25,12,19,0,6,41,59,2
32452,18,7,17,12,10,12,0,6,45,37,1
32453,12,16,9,22,20,22,6,0,47,60,2
32454,12,15,16,17,17,13,3,3,48,48,0
32455,10,17,13,17,10,23,0,6,33,63,2
32456,15,23,13,12,17,22,6,0,51,57,2
32457,22,9,8,20,9,21,6,0,45,50,2
32458,16,18,22,17,16,12,6,0,60,47,1
32459,17,16,10,18,13,12,6,0,46,46,0
32460,16,14,13,23,11,18,6,0,46,55,2
32461,16,16,16,9,14,17,6,0,52,42,1
32462,15,17,12,24,19,14,0,6,46,61,2
32463,12,22,12,16,11,18,6,0,41,56,2
32464,9,18,11,12,14,10,0,6,34,46,2
32465,19,10,14,15,20,10,0,6,53,41,1
32466,12,18,15,16,9,12,3,3,39,49,2
32467,17,12,17,18,21,19,3,3,58,52,1
32468,25,31,16,15,9,12,6,0,56,58,2
32469,8,20,9,10,14,18,6,0,37,48,2
32470,16,13,13,12,17,15,6,0,52,40,1
32471,20,14,18,18,22,10,0,6,60,48,1
32472,13,23,12,17,22,19,3,3,50,62,2
32473,11,21,17,16,21,18,6,0,55,55,0
32474,28,26,20,12,12,20,0,6,60,64,2
32475,8,9,12,18,8,13,0,6,28,46,2
32476,22,26,16,11,12,24,6,0,56,61,2
32477,17,9,14,20,14,20,6,0,51,49,1
32478,11,17,15,8,14,35,3,3,43,63,2
32479,16,17,17,15,8,20,3,3,44,55,2
32480,13,12,19,19,19,14,3,3,54,48,1
32481,11,19,23,21,21,16,0,6,55,62,2
32482,11,7,14,18,14,26,6,0,45,51,2
32483,17,21,15,15,9,9,0,6,41,51,2
32484,13,22,16,24,15,9,0,6,44,61,2
32485,16,32,11,12,18,7,0,6,45,57,2
32486,16,13,20,20,23,14,0,6,59,53,1
32487,11,21,13,15,11,15,6,0,41,51,2
32488,10,12,17,16,24,6,0,6,51,40,1
32489,11,22,12,18,17,11,6,0,46,51,2
32490,8,12,8,15,16,29,6,0,38,56,2
32491,21,20,12,6,9,21,6,0,48,47,1
32492,8,17,15,11,17,15,0,6,40,49,2
32493,11,14,10,15,16,27,3,3,40,59,2
32494,15,15,15,17,18,12,0,6,48,50,2
32495,12,10,20,7,8,14,6,0,46,31,1
32496,12,18,13,12,18,13,6,0,49,43,1
32497,18,9,27,22,15,17,0,6,60,54,1
32498,21,18,15,13,10,18,6,0,52,49,1
32499,11,20,15,14,15,14,0,6,41,54,2
32500,17,10,16,20,17,11,0,6,50,47,1
32501,19,13,10,14,18,17,0,6,47,50,2
32502,16,23,16,6,12,18,6,0,50,47,1
32503,18,13,13,25,13,11,3,3,47,52,2
32504,8,9,11,11,12,27,3,3,34,50,2
32505,23,19,14,24,14,20,3,3,54,66,2
32506,26,9,17,14,20,14,0,6,63,43,1
32507,18,12,24,20,19,12,0,6,61,50,1
32508,15,28,12,9,16,12,0,6,43,55,2
32509,20,24,22,17,16,8,0,6,58,55,1
32510,17,23,11,18,18,17,3,3,49,61,2
32511,11,9,14,18,14,19,0,6,39,52,2
32512,18,22,14,11,11,13,3,3,46,49,2
32513,19,12,18,17,22,11,0,6,59,46,1
32514,4,13,17,13,15,8,0,6,36,40,2
32515,17,12,13,11,20,27,6,0,56,50,1
32516,11,12,19,12,17,16,6,0,53,40,1
32517,17,17,16,20,10,19,0,6,43,62,2
32518,15,9,27,18,8,7,0,6,50,40,1
32519,24,11,12,12,16,17,0,6,52,46,1
32520,6,12,11,17,15,20,6,0,38,49,2
32521,12,14,19,17,16,14,0,6,47,51,2
32522,10,27,15,21,16,10,0,6,41,64,2
32523,8,19,10,26,16,26,3,3,37,74,2
32524,14,10,13,27,19,11,0,6,46,54,2
32525,21,18,25,11,17,14,0,6,63,49,1
32526,11,15,9,19,14,16,0,6,34,56,2
32527,28,10,10,9,12,21,6,0,56,40,1
32528,11,14,14,16,13,14,6,0,44,44,0
32529,11,13,21,16,19,17,0,6,51,52,2
32530,16,16,23,17,17,10,0,6,56,49,1
32531,17,25,10,25,17,10,0,6,44,66,2
32532,25,12,19,14,15,9,0,6,59,41,1
32533,12,18,12,21,26,21,3,3,53,63,2
32534,7,23,17,11,18,22,6,0,48,56,2
32535,18,14,14,8,12,13,3,3,47,38,1
32536,14,17,14,9,12,16,6,0,46,42,1
32537,16,9,22,22,9,12,0,6,47,49,2
32538,20,12,12,19,20,15,3,3,55,49,1
32539,14,27,17,16,13,26,3,3,47,72,2
32540,14,10,7,21,23,21,6,0,50,52,2
32541,13,25,9,16,16,14,3,3,41,58,2
32542,20,18,12,15,9,15,6,0,47,48,2
32543,17,22,18,16,11,9,6,0,52,47,1
32544,11,14,12,17,15,9,6,0,44,40,1
32545,16,19,16,20,26,15,0,6,58,60,2
32546,25,9,10,23,11,12,6,0,52,44,1
32547,15,21,14,16,20,21,6,0,55,58,2
32548,21,20,10,11,17,14,3,3,51,48,1
32549,18,12,11,18,10,13,0,6,39,49,2
32550,23,10,11,14,10,13,0,6,44,43,1
32551,22,17,22,9,11,14,0,6,55,46,1
32552,15,20,19,15,15,17,0,6,49,58,2
32553,21,14,22,18,13,6,3,3,59,41,1
32554,14,11,16,7,22,10,3,3,55,31,1
32555,18,23,14,10,15,17,6,0,53,50,1
32556,18,29,9,18,15,16,6,0,48,63,2
32557,21,13,13,13,22,17,6,0,62,43,1
32558,9,16,9,18,18,15,6,0,42,49,2
32559,14,20,14,12,17,9,0,6,45,47,2
32560,11,16,10,14,19,19,0,6,40,55,2
32561,17,14,25,13,24,8,3,3,69,38,1
32562,15,15,13,18,22,6,6,0,56,39,1
32563,16,15,12,12,14,16,0,6,42,49,2
32564,25,13,16,12,11,14,6,0,58,39,1
32565,12,22,16,16,13,19,3,3,44,60,2
32566,11,18,15,20,17,17,6,0,49,55,2
32567,13,14,14,13,11,20,6,0,44,47,2
32568,14,16,17,14,8,15,0,6,39,51,2
32569,11,25,9,13,17,16,3,3,40,57,2
32570,11,15,26,18,11,9,3,3,51,45,1
32571,9,16,12,17,15,19,0,6,36,58,2
32572,5,9,17,20,14,15,6,0,42,44,2
32573,10,18,17,13,9,14,3,3,39,48,2
32574,13,23,21,9,19,16,0,6,53,54,2
32575,13,12,15,12,17,23,6,0,51,47,1
32576,12,26,14,17,17,22,3,3,46,68,2
32577,11,21,11,19,12,17,0,6,34,63,2
32578,16,9,16,12,11,18,3,3,46,42,1
32579,16,19,9,14,13,15,6,0,44,48,2
32580,24,20,10,17,11,12,6,0,51,49,1
32581,16,12,21,11,12,19,0,6,49,48,1
32582,15,9,13,16,11,19,0,6,39,50,2
32583,18,11,15,9,10,16,0,6,43,42,1
32584,9,12,13,13,16,13,6,0,44,38,1
32585,14,19,12,10,17,15,6,0,49,44,1
32586,11,16,17,12,11,19,6,0,45,47,2
32587,16,22,14,22,9,12,3,3,42,59,2
32588,9,14,14,15,12,22,6,0,41,51,2
32589,21,16,10,20,16,11,6,0,53,47,1
32590,14,9,17,22,12,14,0,6,43,51,2
32591,15,20,19,18,18,24,3,3,55,65,2
32592,13,19,13,12,15,22,6,0,47,53,2
32593,10,20,10,13,24,24,6,0,50,57,2
32594,14,14,9,12,15,26,6,0,44,52,2
32595,15,18,22,20,16,19,3,3,56,60,2
32596,10,18,15,12,12,19,6,0,43,49,2
32597,14,22,12,11,17,13,6,0,49,46,1
32598,15,9,9,10,20,10,3,3,47,32,1
32599,18,18,18,24,6,16,6,0,48,58,2
32600,12,19,19,17,25,23,0,6,56,65,2
32601,12,20,14,14,8,14,0,6,34,54,2
32602,19,17,15,14,14,21,3,3,51,55,2
32603,14,15,21,17,16,15,3,3,54,50,1
32604,10,15,14,13,18,13,6,0,48,41,1
32605,16,18,11,6,26,27,6,0,59,51,1
32606,11,14,14,25,12,14,6,0,43,53,2
32607,12,16,10,19,10,19,0,6,32,60,2
32608,15,22,9,18,13,16,6,0,43,56,2
32609,15,17,10,11,12,17,3,3,40,48,2
32610,20,15,15,11,14,17,3,3,52,46,1
32611,16,10,10,14,11,21,3,3,40,48,2
32612,16,13,16,14,17,24,3,3,52,54,2
32613,12,9,24,14,14,21,0,6,50,50,0
32614,19,14,9,14,15,15,6,0,49,43,1
32615,24,19,11,11,13,17,6,0,54,47,1
32616,14,16,14,21,14,15,3,3,45,55,2
32617,22,21,8,14,12,23,6,0,48,58,2
32618,13,19,12,20,16,25,6,0,47,64,2
32619,10,12,25,11,13,16,6,0,54,39,1
32620,20,19,17,20,16,20,3,3,56,62,2
32621,14,10,16,22,20,12,3,3,53,47,1
32622,9,22,13,26,21,15,6,0,49,63,2
32623,20,10,16,10,15,17,0,6,51,43,1
32624,10,18,11,18,19,10,0,6,40,52,2
32625,21,20,16,17,15,14,6,0,58,51,1
32626,15,16,9,26,22,16,3,3,49,61,2
32627,15,19,15,12,19,13,3,3,52,47,1
32628,6,12,10,20,12,13,6,0,34,45,2
32629,11,22,16,15,18,10,0,6,45,53,2
32630,13,15,10,18,9,14,6,0,38,47,2
32631,24,9,15,18,16,11,0,6,55,44,1
32632,14,15,16,14,20,14,6,0,56,43,1
32633,11,7,18,18,17,7,0,6,46,38,1
32634,17,23,9,17,14,16,0,6,40,62,2
32635,32,23,21,9,9,13,6,0,68,45,1
32636,26,18,11,16,14,7,6,0,57,41,1
32637,17,17,13,24,19,11,0,6,49,58,2
32638,12,12,11,19,20,19,0,6,43,56,2
32639,19,18,24,14,12,4,0,6,55,42,1
32640,18,24,15,18,14,14,0,6,47,62,2
32641,10,18,20,15,14,16,3,3,47,52,2
32642,10,18,17,23,9,17,6,0,42,58,2
32643,9,18,8,26,17,13,0,6,34,63,2
32644,10,15,11,11,24,9,0,6,45,41,1
32645,9,16,14,25,14,25,3,3,40,69,2
32646,12,24,8,15,18,22,0,6,38,67,2
32647,13,14,15,8,19,21,0,6,47,49,2
32648,22,8,17,23,13,16,0,6,52,53,2
32649,14,25,15,9,20,11,0,6,49,51,2
32650,14,19,12,18,21,18,6,0,53,55,2
32651,12,18,12,12,15,16,3,3,42,49,2
32652,13,18,15,14,9,24,6,0,43,56,2
32653,13,14,17,10,12,15,6,0,48,39,1
32654,19,14,19,9,13,16,0,6,51,45,1
32655,24,16,19,9,10,17,3,3,56,45,1
32656,13,12,13,20,7,26,6,0,39,58,2
32657,15,23,12,8,12,11,6,0,45,42,1
32658,15,17,14,10,17,15,6,0,52,42,1
32659,20,13,17,24,11,17,0,6,48,60,2
32660,14,21,17,6,17,9,6,0,54,36,1
32661,18,15,14,17,17,15,6,0,55,47,1
32662,18,18,14,14,10,10,6,0,48,42,1
32663,15,23,17,18,17,10,0,6,49,57,2
32664,15,13,17,12,14,11,3,3,49,39,1
32665,15,9,8,12,20,17,0,6,43,44,2
32666,17,18,12,13,24,15,6,0,59,46,1
32667,15,12,8,12,17,13,6,0,46,37,1
32668,12,14,9,17,18,11,0,6,39,48,2
32669,15,27,9,26,17,12,0,6,41,71,2
32670,11,17,17,22,11,12,0,6,39,57,2
32671,6,18,19,7,19,11,0,6,44,42,1
32672,13,11,9,13,15,17,3,3,40,44,2
32673,18,17,12,8,10,16,0,6,40,47,2
32674,13,15,12,19,20,17,3,3,48,54,2
32675,14,22,21,8,18,21,3,3,56,54,1
32676,11,17,10,12,14,21,3,3,38,53,2
32677,14,18,7,13,17,24,3,3,41,58,2
32678,17,14,16,26,13,15,6,0,52,55,2
32679,19,26,14,18,16,18,3,3,52,65,2
32680,23,14,16,18,9,14,6,0,54,46,1
32681,15,11,12,19,19,9,3,3,49,42,1
32682,19,22,12,21,9,13,6,0,46,56,2
32683,15,14,7,17,9,24,6,0,37,55,2
32684,16,20,16,10,10,13,3,3,45,46,2
32685,15,12,9,16,21,14,3,3,48,45,1
32686,16,21,9,20,17,24,6,0,48,65,2
32687,18,12,12,19,10,15,3,3,43,49,2
32688,13,14,16,18,9,16,3,3,41,51,2
32689,9,26,6,15,17,14,6,0,38,55,2
32690,12,10,12,18,21,16,0,6,45,50,2
32691,13,14,22,23,19,19,3,3,57,59,2
32692,19,20,14,21,20,17,6,0,59,58,1
32693,20,18,14,9,8,16,6,0,48,43,1
32694,12,14,15,14,12,14,0,6,39,48,2
32695,17,20,11,21,11,16,0,6,39,63,2
32696,13,17,13,21,11,12,6,0,43,50,2
32697,9,23,18,16,19,8,0,6,46,53,2
32698,11,20,11,9,14,19,6,0,42,48,2
32699,15,17,16,16,13,19,3,3,47,55,2
32700,13,16,15,20,24,17,3,3,55,56,2
32701,12,14,11,6,12,13,6,0,41,33,1
32702,9,11,19,12,18,19,0,6,46,48,2
32703,12,14,11,9,25,17,0,6,48,46,1
32704,17,21,9,14,13,17,0,6,39,58,2
32705,15,16,11,16,5,10,0,6,31,48,2
32706,25,12,10,26,12,12,3,3,50,53,2
32707,7,17,15,20,11,7,0,6,33,50,2
32708,15,16,16,17,12,26,6,0,49,59,2
32709,24,12,19,11,16,15,3,3,62,41,1
32710,16,7,13,19,13,17,3,3,45,46,2
32711,12,15,14,19,22,13,3,3,51,50,1
32712,16,12,18,11,13,24,6,0,53,47,1
32713,13,24,24,12,21,15,0,6,58,57,1
32714,7,20,15,23,9,7,6,0,37,50,2
32715,11,19,14,12,25,24,3,3,53,58,2
32716,15,18,16,23,19,18,6,0,56,59,2
32717,12,9,17,16,17,26,0,6,46,57,2
32718,10,17,14,9,18,17,3,3,45,46,2
32719,20,22,17,20,7,13,0,6,44,61,2
32720,23,19,17,9,11,23,6,0,57,51,1
32721,11,17,16,13,12,21,0,6,39,57,2
32722,20,11,9,17,10,12,6,0,45,40,1
32723,8,32,16,11,28,10,0,6,52,59,2
32724,20,16,7,10,14,15,0,6,41,47,2
32725,14,18,15,11,15,10,0,6,44,45,2
32726,13,19,13,13,13,18,3,3,42,53,2
32727,10,26,14,9,15,17,6,0,45,52,2
32728,9,18,14,9,17,20,3,3,43,50,2
32729,9,17,11,19,12,22,6,0,38,58,2
32730,9,18,12,11,19,14,0,6,40,49,2
32731,20,14,15,14,15,16,3,3,53,47,1
32732,19,18,21,15,15,7,6,0,61,40,1
32733,9,9,23,15,16,16,6,0,54,40,1
32734,9,13,17,27,24,27,6,0,56,67,2
32735,15,14,17,16,15,21,3,3,50,54,2
32736,21,9,26,9,11,22,6,0,64,40,1
32737,14,14,17,15,13,16,0,6,44,51,2
32738,21,14,23,22,16,20,0,6,60,62,2
32739,12,23,10,11,11,5,0,6,33,45,2
32740,12,28,22,14,16,11,3,3,53,56,2
32741,12,10,18,14,11,9,6,0,47,33,1
32742,28,22,10,15,11,19,3,3,52,59,2
32743,16,18,12,20,13,13,0,6,41,57,2
32744,13,17,18,17,18,16,0,6,49,56,2
32745,18,27,16,13,7,15,0,6,41,61,2
32746,15,15,8,11,19,10,6,0,48,36,1
32747,18,13,13,18,17,15,0,6,48,52,2
32748,17,8,17,12,14,17,0,6,48,43,1
32749,13,14,12,13,16,17,3,3,44,47,2
32750,15,11,17,10,16,14,0,6,48,41,1
32751,21,7,19,16,18,13,3,3,61,39,1
32752,15,14,13,10,15,9,6,0,49,33,1
32753,17,14,19,21,11,17,0,6,47,58,2
32754,24,16,14,20,12,25,6,0,56,61,2
32755,12,4,11,17,14,12,3,3,40,36,1
32756,17,18,16,12,11,17,3,3,47,50,2
32757,16,14,14,17,9,20,6,0,45,51,2
32758,27,14,14,20,14,14,0,6,55,54,1
32759,12,13,15,16,15,23,0,6,42,58,2
32760,14,10,19,26,12,22,3,3,48,61,2
32761,15,14,12,13,12,12,0,6,39,45,2
32762,10,12,16,23,12,17,6,0,44,52,2
32763,12,17,15,18,14,14,6,0,47,49,2
32764,21,10,15,19,10,17,6,0,52,46,1
32765,16,14,10,10,15,23,3,3,44,50,2
32766,9,23,11,19,13,9,3,3,36,54,2
32767,12,21,13,22,21,11,3,3,49,57,2
32768,13,15,10,11,17,13,0,6,40,45,2
32769,13,16,21,12,17,22,6,0,57,50,1
32770,12,12,20,18,20,22,0,6,52,58,2
32771,13,12,13,21,7,10,6,0,39,43,2
