game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
26844,17,11,15,13,27,21,0,6,59,51,1
26845,24,11,13,12,14,14,6,0,57,37,1
26846,28,21,11,13,11,9,0,6,50,49,1
26847,10,24,31,9,21,16,6,0,68,49,1
26848,17,15,19,20,22,13,3,3,61,51,1
26849,14,17,11,12,9,16,3,3,37,48,2
26850,25,21,15,20,17,18,3,3,60,62,2
26851,12,15,19,9,23,18,6,0,60,42,1
26852,12,18,24,8,24,12,0,6,60,44,1
26853,18,14,16,16,26,15,3,3,63,48,1
26854,19,21,16,19,13,15,3,3,51,58,2
26855,16,11,16,25,14,12,0,6,46,54,2
26856,19,12,11,16,9,18,6,0,45,46,2
26857,6,14,22,17,14,13,3,3,45,47,2
26858,18,8,18,10,13,12,0,6,49,36,1
26859,14,18,24,9,21,22,3,3,62,52,1
26860,12,16,20,24,16,23,3,3,51,66,2
26861,13,16,25,22,12,12,0,6,50,56,2
26862,10,6,21,17,20,12,6,0,57,35,1
26863,12,16,17,16,10,18,6,0,45,50,2
26864,18,10,23,17,18,15,0,6,59,48,1
26865,13,19,16,7,13,22,3,3,45,51,2
26866,21,17,21,10,18,20,3,3,63,50,1
26867,12,15,8,13,9,24,0,6,29,58,2
26868,14,21,11,16,10,20,0,6,35,63,2
26869,7,15,32,29,17,21,6,0,62,65,2
26870,12,18,19,17,16,17,0,6,47,58,2
26871,17,25,16,11,17,25,3,3,53,64,2
26872,14,18,16,15,13,10,0,6,43,49,2
26873,18,19,23,18,15,13,0,6,56,56,0
26874,22,14,26,16,19,8,3,3,70,41,1
26875,14,20,9,9,18,9,0,6,41,44,2
26876,8,10,16,16,23,15,0,6,47,47,0
26877,13,21,17,14,9,17,0,6,39,58,2
26878,19,11,13,17,13,21,0,6,45,55,2
26879,15,17,13,22,20,23,0,6,48,68,2
26880,9,14,21,12,18,21,6,0,54,47,1
26881,15,25,10,15,31,17,3,3,59,60,2
26882,21,13,12,14,17,24,3,3,53,54,2
26883,11,8,16,18,22,15,0,6,49,47,1
26884,15,18,17,12,26,22,3,3,61,55,1
26885,33,16,18,15,7,10,0,6,58,47,1
26886,20,21,11,11,20,11,0,6,51,49,1
26887,22,11,10,22,13,23,3,3,48,59,2
26888,16,15,13,19,20,12,0,6,49,52,2
26889,16,15,20,19,15,24,0,6,51,64,2
26890,12,18,14,17,13,19,6,0,45,54,2
26891,24,18,13,15,12,15,3,3,52,51,1
26892,9,22,15,16,11,16,6,0,41,54,2
26893,18,12,20,16,12,17,6,0,56,45,1
26894,23,19,9,10,24,15,0,6,56,50,1
26895,12,18,25,9,12,17,3,3,52,47,1
26896,9,17,19,23,12,18,6,0,46,58,2
26897,15,15,19,18,21,15,3,3,58,51,1
26898,12,17,13,9,15,23,0,6,40,55,2
26899,12,14,20,10,14,18,3,3,49,45,1
26900,18,19,20,18,14,12,6,0,58,49,1
26901,10,14,27,18,11,19,6,0,54,51,1
26902,12,24,13,22,17,13,0,6,42,65,2
26903,30,12,16,22,17,14,6,0,69,48,1
26904,13,10,19,21,19,10,0,6,51,47,1
26905,9,25,17,15,19,16,0,6,45,62,2
26906,12,15,10,21,14,32,6,0,42,68,2
26907,18,13,23,21,8,18,6,0,55,52,1
26908,14,13,12,27,15,14,0,6,41,60,2
26909,27,24,17,15,15,8,6,0,65,47,1
26910,14,17,14,31,17,10,3,3,48,61,2
26911,14,7,21,17,16,20,3,3,54,47,1
26912,13,16,28,10,14,9,0,6,55,41,1
26913,20,20,24,19,11,14,0,6,55,59,2
26914,15,21,20,15,14,13,6,0,55,49,1
26915,10,19,12,12,20,12,6,0,48,43,1
26916,19,7,7,22,16,18,0,6,42,53,2
26917,12,8,18,10,23,17,3,3,56,38,1
26918,11,15,11,28,13,22,3,3,38,68,2
26919,10,16,13,17,24,15,3,3,50,51,2
26920,17,22,10,14,12,11,6,0,45,47,2
26921,18,16,17,22,12,12,6,0,53,50,1
26922,7,17,16,18,22,14,0,6,45,55,2
26923,10,9,20,26,14,11,0,6,44,52,2
26924,15,24,14,13,14,23,0,6,43,66,2
26925,14,17,9,15,15,20,6,0,44,52,2
26926,23,21,14,12,18,12,6,0,61,45,1
26927,14,16,12,18,16,13,6,0,48,47,1
26928,19,7,13,14,23,18,6,0,61,39,1
26929,18,25,28,17,15,16,0,6,61,64,2
26930,17,19,17,14,22,9,0,6,56,48,1
26931,11,25,26,20,12,15,6,0,55,60,2
26932,12,21,9,17,20,16,6,0,47,54,2
26933,15,9,18,13,19,16,0,6,52,44,1
26934,18,23,22,13,7,28,6,0,53,64,2
26935,13,11,21,9,13,11,3,3,50,34,1
26936,12,19,23,12,19,22,3,3,57,56,1
26937,21,8,21,15,12,12,0,6,54,41,1
26938,18,15,15,17,12,14,3,3,48,49,2
26939,16,24,8,14,14,20,6,0,44,58,2
26940,12,14,13,13,24,8,0,6,49,41,1
26941,18,14,17,12,15,10,6,0,56,36,1
26942,14,12,19,21,13,11,0,6,46,50,2
26943,20,18,18,17,12,15,0,6,50,56,2
26944,9,12,12,22,17,17,6,0,44,51,2
26945,16,10,19,9,26,15,3,3,64,37,1
26946,16,16,19,16,13,20,3,3,51,55,2
26947,14,11,12,17,12,15,6,0,44,43,1
26948,20,10,17,22,19,18,6,0,62,50,1
26949,12,10,13,27,18,16,3,3,46,56,2
26950,20,9,10,14,19,21,6,0,55,44,1
26951,21,17,18,15,6,18,6,0,51,50,1
26952,19,14,13,15,9,7,0,6,41,42,2
26953,19,10,17,16,13,18,0,6,49,50,2
26954,14,20,9,24,17,8,6,0,46,52,2
26955,20,9,25,14,31,16,0,6,76,45,1
26956,15,9,26,18,15,11,0,6,56,44,1
26957,17,16,18,14,9,14,0,6,44,50,2
26958,14,14,10,15,15,18,0,6,39,53,2
26959,15,13,16,23,16,21,6,0,53,57,2
26960,19,14,17,18,3,22,6,0,45,54,2
26961,19,12,10,18,13,23,3,3,45,56,2
26962,25,18,18,13,17,16,3,3,63,50,1
26963,19,9,12,4,18,18,3,3,52,34,1
26964,16,19,16,26,14,10,0,6,46,61,2
26965,20,12,14,8,23,18,3,3,60,41,1
26966,19,21,17,11,18,11,0,6,54,49,1
26967,16,12,14,17,20,12,3,3,53,44,1
26968,20,16,14,9,13,13,3,3,50,41,1
26969,18,28,20,13,12,20,3,3,53,64,2
26970,20,9,11,12,22,21,3,3,56,45,1
26971,20,16,23,10,19,16,3,3,65,45,1
26972,9,12,21,15,21,18,0,6,51,51,0
26973,18,20,16,21,20,24,6,0,60,65,2
26974,19,9,13,12,22,13,6,0,60,34,1
26975,16,15,15,24,15,9,3,3,49,51,2
26976,22,20,15,13,13,16,6,0,56,49,1
26977,18,21,22,9,12,16,0,6,52,52,0
26978,13,15,10,8,19,9,3,3,45,35,1
26979,18,8,18,18,18,18,3,3,57,47,1
26980,9,24,19,13,25,15,0,6,53,58,2
26981,16,27,14,21,12,16,6,0,48,64,2
26982,18,20,25,14,19,14,0,6,62,54,1
26983,25,27,19,27,24,16,0,6,68,76,2
26984,11,16,29,15,22,21,0,6,62,58,1
26985,17,17,22,11,14,17,3,3,56,48,1
26986,24,14,16,13,13,25,6,0,59,52,1
26987,17,14,16,7,12,8,0,6,45,35,1
26988,19,16,18,11,16,16,3,3,56,46,1
26989,6,16,16,26,12,18,3,3,37,63,2
26990,20,10,18,12,13,21,6,0,57,43,1
26991,12,21,21,14,14,15,0,6,47,56,2
26992,9,11,24,25,6,11,3,3,42,50,2
26993,15,25,6,10,17,21,0,6,38,62,2
26994,18,10,9,23,18,19,3,3,48,55,2
26995,22,9,18,13,22,24,3,3,65,49,1
26996,19,8,28,15,10,20,6,0,63,43,1
26997,7,23,20,23,11,16,3,3,41,65,2
26998,12,15,19,10,17,13,0,6,48,44,1
26999,24,9,17,18,11,15,3,3,55,45,1
27000,15,16,9,17,15,13,6,0,45,46,2
27001,18,17,11,18,8,28,6,0,43,63,2
27002,10,17,21,22,12,20,6,0,49,59,2
27003,19,15,6,14,21,22,0,6,46,57,2
27004,12,12,22,11,10,12,0,6,44,41,1
27005,17,12,7,16,17,22,6,0,47,50,2
27006,7,18,19,17,23,10,0,6,49,51,2
27007,18,17,12,17,15,14,3,3,48,51,2
27008,6,16,19,15,18,11,6,0,49,42,1
27009,20,22,18,22,15,14,3,3,56,61,2
27010,17,23,14,15,10,11,6,0,47,49,2
27011,15,12,19,23,15,18,0,6,49,59,2
27012,15,7,19,12,20,13,0,6,54,38,1
27013,11,16,13,15,12,10,0,6,36,47,2
27014,12,22,20,16,15,11,6,0,53,49,1
27015,15,22,11,12,27,13,0,6,53,53,0
27016,13,8,20,27,15,17,3,3,51,55,2
27017,23,10,18,16,10,14,6,0,57,40,1
27018,10,22,15,12,12,24,6,0,43,58,2
27019,18,22,13,18,20,12,0,6,51,58,2
27020,13,8,12,15,21,12,3,3,49,38,1
27021,18,21,21,16,17,17,3,3,59,57,1
27022,18,11,13,13,22,12,0,6,53,42,1
27023,14,10,15,19,21,17,3,3,53,49,1
27024,20,24,18,14,13,12,3,3,54,53,1
27025,26,18,22,8,12,13,0,6,60,45,1
27026,17,21,21,9,19,11,0,6,57,47,1
27027,17,21,13,18,15,20,6,0,51,59,2
27028,26,17,11,13,17,15,0,6,54,51,1
27029,16,13,16,9,11,15,6,0,49,37,1
27030,25,14,17,20,16,11,3,3,61,48,1
27031,23,13,14,23,22,13,0,6,59,55,1
27032,20,12,21,23,16,16,0,6,57,57,0
27033,14,12,16,14,20,16,0,6,50,48,1
27034,15,24,20,22,19,20,6,0,60,66,2
27035,14,14,16,11,14,17,6,0,50,42,1
27036,18,19,20,15,15,22,3,3,56,59,2
27037,17,26,12,13,23,15,0,6,52,60,2
27038,20,15,16,14,18,13,0,6,54,48,1
27039,9,21,23,9,20,15,6,0,58,45,1
27040,19,13,28,15,16,9,0,6,63,43,1
27041,15,7,18,17,25,12,0,6,58,42,1
27042,17,14,17,19,14,7,3,3,51,43,1
27043,16,22,11,12,22,16,0,6,49,56,2
27044,22,19,20,12,11,17,3,3,56,51,1
27045,15,16,15,17,14,7,6,0,50,40,1
27046,13,19,21,25,13,19,3,3,50,66,2
27047,15,8,29,19,9,8,3,3,56,38,1
27048,18,20,12,11,13,14,0,6,43,51,2
27049,16,15,12,11,12,18,0,6,40,50,2
27050,18,17,20,15,13,18,0,6,51,56,2
27051,27,18,7,16,15,22,0,6,49,62,2
27052,19,15,23,10,17,24,6,0,65,49,1
27053,23,18,10,11,27,9,0,6,60,44,1
27054,19,11,9,10,19,9,0,6,47,36,1
27055,12,19,14,22,21,15,3,3,50,59,2
27056,18,14,12,20,18,10,3,3,51,47,1
27057,22,19,17,15,11,14,6,0,56,48,1
27058,10,10,12,24,24,17,6,0,52,51,1
27059,20,29,14,18,21,12,0,6,55,65,2
27060,15,22,9,13,20,21,6,0,50,56,2
27061,21,23,16,12,12,15,6,0,55,50,1
27062,17,9,19,19,18,12,6,0,60,40,1
27063,15,28,11,17,22,9,0,6,48,60,2
27064,22,14,24,25,15,18,6,0,67,57,1
27065,20,13,9,18,16,15,0,6,45,52,2
27066,19,15,14,12,18,21,6,0,57,48,1
27067,22,18,19,24,17,18,0,6,58,66,2
27068,20,15,10,12,23,19,3,3,56,49,1
27069,14,16,12,23,18,8,6,0,50,47,1
27070,21,20,15,26,17,12,3,3,56,61,2
27071,25,17,14,13,17,12,6,0,62,42,1
27072,9,10,12,13,16,18,6,0,43,41,1
27073,16,9,13,12,13,18,6,0,48,39,1
27074,22,16,7,16,11,19,6,0,46,51,2
27075,20,16,13,12,19,20,0,6,52,54,2
27076,13,14,24,9,15,10,3,3,55,36,1
27077,20,11,22,24,12,11,3,3,57,49,1
27078,30,14,20,14,10,19,6,0,66,47,1
27079,13,21,25,14,12,9,6,0,56,44,1
27080,12,23,19,11,16,11,0,6,47,51,2
27081,21,23,16,19,29,9,0,6,66,57,1
27082,12,13,14,17,20,13,3,3,49,46,1
27083,21,16,11,11,14,8,6,0,52,35,1
27084,19,16,23,16,9,17,3,3,54,52,1
27085,21,24,23,15,19,22,0,6,63,67,2
27086,11,14,17,10,14,19,6,0,48,43,1
27087,15,12,16,18,6,9,6,0,43,39,1
27088,12,12,17,29,20,19,3,3,52,63,2
27089,12,15,13,17,30,16,0,6,55,54,1
27090,18,21,16,11,17,27,6,0,57,59,2
27091,28,12,14,11,15,19,3,3,60,45,1
27092,19,17,16,16,22,20,6,0,63,53,1
27093,16,17,13,14,29,10,0,6,58,47,1
27094,25,19,20,13,15,10,0,6,60,48,1
27095,9,25,15,16,17,19,0,6,41,66,2
27096,28,10,24,11,23,17,6,0,81,38,1
27097,18,11,13,11,22,17,3,3,56,42,1
27098,21,17,12,17,19,7,0,6,52,47,1
27099,7,24,15,18,23,18,6,0,51,60,2
27100,23,14,14,16,11,11,3,3,51,44,1
27101,29,17,22,7,28,13,0,6,79,43,1
27102,6,9,15,10,13,13,0,6,34,38,2
27103,22,26,12,17,17,11,6,0,57,54,1
27104,15,16,24,15,20,20,3,3,62,54,1
27105,19,16,10,14,24,11,3,3,56,44,1
27106,17,15,14,17,18,11,6,0,55,43,1
27107,12,28,14,11,21,15,6,0,53,54,2
27108,21,12,20,26,17,9,0,6,58,53,1
27109,24,14,14,14,26,13,0,6,64,47,1
27110,17,9,15,13,18,12,3,3,53,37,1
27111,16,23,15,9,13,13,3,3,47,48,2
27112,21,19,19,19,13,14,0,6,53,58,2
27113,7,9,19,17,21,22,6,0,53,48,1
27114,12,12,14,25,10,12,6,0,42,49,2
27115,17,23,16,14,21,15,6,0,60,52,1
27116,22,16,19,12,14,12,0,6,55,46,1
27117,15,17,17,15,21,9,0,6,53,47,1
27118,18,13,14,20,9,3,3,3,44,39,1
27119,18,12,9,21,18,19,6,0,51,52,2
27120,18,9,11,14,29,22,0,6,58,51,1
27121,23,12,14,20,18,15,3,3,58,50,1
27122,17,13,19,18,19,17,0,6,55,54,1
27123,17,16,24,17,10,20,6,0,57,53,1
27124,12,16,18,20,12,22,3,3,45,61,2
27125,26,15,13,13,21,15,3,3,63,46,1
27126,19,11,10,15,19,24,0,6,48,56,2
27127,10,14,17,19,16,18,3,3,46,54,2
27128,11,17,15,15,13,22,0,6,39,60,2
27129,23,17,12,17,16,17,3,3,54,54,0
27130,14,19,13,19,7,12,3,3,37,53,2
27131,13,22,7,13,15,14,6,0,41,49,2
27132,17,22,11,14,18,13,0,6,46,55,2
27133,12,15,9,10,28,17,0,6,49,48,1
27134,15,15,15,12,23,16,0,6,53,49,1
27135,15,13,22,23,13,11,3,3,53,50,1
27136,16,7,14,6,14,24,3,3,47,40,1
27137,18,17,17,14,14,22,6,0,55,53,1
27138,22,19,17,12,15,10,0,6,54,47,1
27139,14,19,13,14,16,16,0,6,43,55,2
27140,11,7,17,16,11,25,3,3,42,51,2
27141,22,26,23,18,19,19,6,0,70,63,1
27142,20,22,19,14,16,19,0,6,55,61,2
27143,15,17,10,6,23,20,3,3,51,46,1
27144,18,15,10,15,13,16,0,6,41,52,2
27145,30,19,20,16,10,11,3,3,63,49,1
27146,19,30,13,12,14,19,6,0,52,61,2
27147,12,17,22,15,23,13,6,0,63,45,1
27148,9,15,18,12,14,19,0,6,41,52,2
27149,9,13,13,12,22,17,0,6,44,48,2
27150,12,23,29,17,10,9,0,6,51,55,2
27151,25,21,18,11,8,19,6,0,57,51,1
27152,21,11,14,14,16,19,6,0,57,44,1
27153,21,19,15,17,9,22,6,0,51,58,2
27154,19,10,21,17,20,10,0,6,60,43,1
27155,15,14,23,25,20,12,3,3,61,54,1
27156,18,9,17,19,19,21,3,3,57,52,1
27157,22,13,19,13,13,24,3,3,57,53,1
27158,17,12,10,19,17,23,3,3,47,57,2
27159,14,12,28,9,29,9,3,3,74,33,1
27160,24,25,14,12,16,15,0,6,54,58,2
27161,12,17,19,20,17,17,0,6,48,60,2
27162,16,17,18,20,13,23,3,3,50,63,2
27163,14,17,11,18,18,12,3,3,46,50,2
27164,24,14,18,18,8,19,6,0,56,51,1
27165,13,22,15,12,19,15,6,0,53,49,1
27166,18,18,20,14,13,15,0,6,51,53,2
27167,26,19,21,22,15,17,3,3,65,61,1
27168,19,18,9,16,17,21,0,6,45,61,2
27169,14,19,18,13,21,18,6,0,59,50,1
27170,12,17,27,9,17,22,6,0,62,48,1
27171,18,11,18,16,17,7,6,0,59,34,1
27172,16,15,17,22,21,12,3,3,57,52,1
27173,22,16,15,17,17,12,0,6,54,51,1
27174,18,19,21,17,4,13,6,0,49,49,0
27175,14,17,12,20,12,18,6,0,44,55,2
27176,17,14,14,25,9,14,6,0,46,53,2
27177,12,18,23,11,16,14,0,6,51,49,1
27178,17,11,18,12,21,12,6,0,62,35,1
27179,13,18,22,20,14,11,0,6,49,55,2
27180,21,12,17,15,21,20,3,3,62,50,1
27181,26,22,12,12,12,19,6,0,56,53,1
27182,13,19,20,21,22,9,0,6,55,55,0
27183,14,9,14,11,21,12,0,6,49,38,1
27184,19,19,9,16,16,18,6,0,50,53,2
27185,15,19,13,26,20,10,3,3,51,58,2
27186,26,15,16,12,12,11,6,0,60,38,1
27187,24,18,12,16,8,14,6,0,50,48,1
27188,21,10,18,20,14,17,0,6,53,53,0
27189,13,13,14,9,11,20,0,6,38,48,2
27190,11,19,18,17,20,15,6,0,55,51,1
27191,14,27,12,14,23,11,6,0,55,52,1
27192,17,15,17,21,25,18,3,3,62,57,1
27193,11,10,15,20,14,15,6,0,46,45,1
27194,13,15,17,17,16,18,0,6,46,56,2
27195,11,19,12,9,18,26,3,3,44,57,2
27196,10,9,23,10,19,9,6,0,58,28,1
27197,21,20,15,10,20,17,0,6,56,53,1
27198,17,20,14,21,16,17,0,6,47,64,2
27199,13,15,17,18,14,17,3,3,47,53,2
27200,18,12,17,20,10,11,3,3,48,46,1
27201,25,19,15,24,24,14,6,0,70,57,1
27202,14,13,13,16,13,17,6,0,46,46,0
27203,25,8,10,19,18,21,3,3,56,51,1
27204,31,20,12,6,15,9,6,0,64,35,1
27205,9,27,18,15,21,20,0,6,48,68,2
27206,14,16,13,10,12,18,0,6,39,50,2
27207,14,13,15,9,9,10,3,3,41,35,1
27208,12,19,11,13,22,20,0,6,45,58,2
27209,15,21,12,7,13,18,0,6,40,52,2
27210,17,18,19,11,17,15,0,6,53,50,1
27211,19,15,20,16,13,14,6,0,58,45,1
27212,14,11,21,13,14,7,0,6,49,37,1
27213,23,10,18,17,23,19,0,6,64,52,1
27214,18,16,13,11,14,19,6,0,51,46,1
27215,23,19,20,12,15,17,3,3,61,51,1
27216,15,12,19,13,8,9,0,6,42,40,1
27217,24,23,26,17,12,16,3,3,65,59,1
27218,10,15,13,25,17,18,0,6,40,64,2
27219,19,19,11,21,17,9,0,6,47,55,2
27220,19,26,19,14,10,21,6,0,54,61,2
27221,24,9,26,23,17,14,6,0,73,46,1
27222,12,14,18,19,11,21,6,0,47,54,2
27223,15,15,15,19,13,13,0,6,43,53,2
27224,22,10,22,14,13,22,0,6,57,52,1
27225,18,12,19,24,25,12,0,6,62,54,1
27226,17,15,13,10,14,11,0,6,44,42,1
27227,21,14,21,20,19,19,6,0,67,53,1
27228,7,17,11,22,24,14,3,3,45,56,2
27229,24,12,16,12,12,12,6,0,58,36,1
27230,26,9,20,15,23,19,3,3,72,46,1
27231,19,13,15,11,15,12,3,3,52,39,1
27232,7,14,18,19,12,16,0,6,37,55,2
27233,16,21,12,13,21,16,0,6,49,56,2
27234,9,21,17,29,15,9,6,0,47,59,2
27235,10,13,22,14,13,15,6,0,51,42,1
27236,9,16,21,16,20,12,6,0,56,44,1
27237,14,12,27,20,17,13,0,6,58,51,1
27238,10,8,18,8,16,17,0,6,44,39,1
27239,9,11,9,21,16,14,0,6,34,52,2
27240,22,12,20,27,6,16,6,0,54,55,2
27241,23,15,17,19,7,31,6,0,53,65,2
27242,11,19,10,10,18,17,3,3,42,49,2
27243,21,12,14,28,12,13,3,3,50,56,2
27244,23,16,15,17,13,22,6,0,57,55,1
27245,28,21,11,13,11,24,6,0,56,58,2
27246,17,13,24,13,15,24,3,3,59,53,1
27247,18,12,14,12,21,17,3,3,56,44,1
27248,21,17,27,27,20,11,6,0,74,55,1
27249,11,26,23,13,11,18,6,0,51,57,2
27250,10,14,12,12,12,14,3,3,37,43,2
27251,22,11,25,9,21,16,3,3,71,39,1
27252,18,18,12,17,15,17,6,0,51,52,2
27253,9,11,10,14,23,18,0,6,42,49,2
27254,9,15,14,15,10,21,0,6,33,57,2
27255,20,16,14,9,10,9,3,3,47,37,1
27256,15,15,17,17,16,17,3,3,51,52,2
27257,15,11,17,13,20,14,3,3,55,41,1
27258,18,26,21,19,26,14,0,6,65,65,0
27259,15,7,16,14,20,19,6,0,57,40,1
27260,15,15,24,19,14,17,0,6,53,57,2
27261,24,13,15,16,17,19,6,0,62,48,1
27262,9,11,26,8,12,20,6,0,53,39,1
27263,20,18,12,26,10,23,0,6,42,73,2
27264,16,15,23,12,14,14,0,6,53,47,1
27265,17,21,20,15,6,18,6,0,49,54,2
27266,13,13,23,16,22,20,6,0,64,49,1
27267,28,17,13,12,13,9,6,0,60,38,1
27268,14,14,21,12,14,19,6,0,55,45,1
27269,15,15,16,17,21,16,3,3,55,51,1
27270,24,15,11,24,8,13,6,0,49,52,2
27271,17,16,29,19,12,10,6,0,64,45,1
27272,18,12,13,14,20,19,3,3,54,48,1
27273,31,12,12,10,19,11,6,0,68,33,1
27274,21,17,18,17,9,8,6,0,54,42,1
27275,12,29,12,11,23,20,3,3,50,63,2
27276,12,23,16,10,23,13,3,3,54,49,1
27277,11,16,23,16,18,14,0,6,52,52,0
27278,15,14,16,18,21,17,0,6,52,55,2
27279,14,26,17,25,25,12,3,3,59,66,2
27280,6,12,7,28,14,14,6,0,33,54,2
27281,19,12,18,21,7,22,0,6,44,61,2
27282,21,17,25,13,13,15,6,0,65,45,1
27283,12,26,12,17,21,12,3,3,48,58,2
27284,21,18,15,10,18,18,3,3,57,49,1
27285,23,12,20,15,15,24,0,6,58,57,1
27286,17,7,21,14,14,12,6,0,58,33,1
27287,16,9,19,21,23,15,3,3,61,48,1
27288,21,18,23,19,13,9,0,6,57,52,1
27289,30,9,17,24,28,17,3,3,78,53,1
27290,20,14,12,24,12,10,0,6,44,54,2
27291,16,13,27,13,17,13,0,6,60,45,1
27292,15,26,15,17,10,9,0,6,40,58,2
27293,16,11,27,14,23,22,3,3,69,50,1
27294,21,13,16,21,19,25,0,6,56,65,2
27295,19,23,15,7,12,20,6,0,52,50,1
27296,22,13,12,22,20,12,6,0,60,47,1
27297,21,19,18,13,14,9,0,6,53,47,1
27298,13,22,20,11,28,16,0,6,61,55,1
27299,12,9,12,20,16,27,6,0,46,56,2
27300,21,11,15,13,20,18,3,3,59,45,1
27301,18,18,12,17,9,13,6,0,45,48,2
27302,14,10,18,11,16,22,6,0,54,43,1
27303,9,15,14,20,13,12,0,6,36,53,2
27304,21,26,11,12,24,12,6,0,62,50,1
27305,9,15,16,25,19,17,6,0,50,57,2
27306,11,21,7,18,28,16,3,3,49,58,2
27307,23,14,16,14,22,9,3,3,64,40,1
27308,21,18,11,8,17,18,3,3,52,47,1
27309,20,16,18,12,22,13,0,6,60,47,1
27310,14,20,21,16,13,23,0,6,48,65,2
27311,16,24,21,17,13,15,6,0,56,56,0
27312,26,16,15,13,20,20,0,6,61,55,1
27313,17,14,20,19,13,11,0,6,50,50,0
27314,27,15,16,12,12,17,6,0,61,44,1
27315,22,12,18,16,10,12,0,6,50,46,1
27316,10,23,13,18,14,19,0,6,37,66,2
27317,14,16,12,12,15,14,3,3,44,45,2
27318,14,16,8,14,18,15,6,0,46,45,1
27319,22,12,14,20,19,18,3,3,58,53,1
27320,14,13,34,10,15,18,0,6,63,47,1
27321,21,19,23,14,19,19,3,3,66,55,1
27322,22,10,18,7,12,18,0,6,52,41,1
27323,17,11,7,9,20,23,3,3,47,46,1
27324,14,12,7,12,21,16,3,3,45,43,1
27325,15,13,27,9,19,12,3,3,64,37,1
27326,24,15,15,10,23,23,6,0,68,48,1
27327,19,13,12,14,22,16,0,6,53,49,1
27328,10,15,11,13,20,15,3,3,44,46,2
27329,16,11,19,18,19,9,3,3,57,41,1
27330,18,25,20,8,9,10,3,3,50,46,1
27331,12,14,15,9,29,12,3,3,59,38,1
27332,14,14,16,17,7,9,3,3,40,43,2
27333,12,15,22,14,23,9,6,0,63,38,1
27334,14,15,18,17,19,16,3,3,54,51,1
27335,7,17,18,15,21,16,0,6,46,54,2
27336,15,12,21,26,12,13,0,6,48,57,2
27337,20,14,12,14,6,20,6,0,44,48,2
27338,8,12,20,11,10,15,0,6,38,44,2
27339,15,16,14,18,27,23,0,6,56,63,2
27340,11,16,14,16,12,16,3,3,40,51,2
27341,18,14,13,28,9,11,6,0,46,53,2
27342,14,21,13,26,21,19,0,6,48,72,2
27343,10,14,18,11,27,12,6,0,61,37,1
27344,16,14,15,18,15,20,6,0,52,52,0
27345,19,6,21,7,7,11,6,0,53,24,1
27346,14,11,12,19,14,15,0,6,40,51,2
27347,20,16,11,10,17,21,3,3,51,50,1
27348,20,21,25,13,22,12,6,0,73,46,1
27349,13,13,19,14,17,14,6,0,55,41,1
27350,19,13,8,14,15,21,3,3,45,51,2
27351,17,16,18,24,22,16,0,6,57,62,2
27352,7,15,14,23,23,18,3,3,47,59,2
27353,19,27,15,24,9,20,3,3,46,74,2
27354,9,9,19,21,12,19,6,0,46,49,2
27355,9,8,9,17,21,14,0,6,39,45,2
27356,21,13,15,16,25,23,0,6,61,58,1
27357,13,16,19,20,21,20,6,0,59,56,1
27358,23,11,11,9,15,11,6,0,55,31,1
27359,21,17,15,18,12,18,0,6,48,59,2
27360,18,21,22,11,23,15,3,3,66,50,1
27361,9,8,16,13,20,16,0,6,45,43,1
27362,21,11,20,16,8,14,3,3,52,44,1
27363,16,12,10,16,19,17,6,0,51,45,1
27364,14,11,15,14,21,11,0,6,50,42,1
27365,14,15,25,29,23,11,0,6,62,61,1
27366,18,21,16,22,9,19,6,0,49,62,2
27367,15,20,17,25,18,9,0,6,50,60,2
27368,6,23,13,23,17,27,0,6,36,79,2
27369,18,13,20,20,18,8,6,0,62,41,1
27370,23,16,15,21,16,14,0,6,54,57,2
27371,13,16,13,24,18,13,3,3,47,56,2
27372,14,27,15,16,16,20,3,3,48,66,2
27373,16,24,22,11,13,19,6,0,57,54,1
27374,20,17,10,20,21,7,3,3,54,47,1
27375,18,17,26,18,14,20,0,6,58,61,2
27376,19,6,10,22,23,21,3,3,55,52,1
27377,7,19,10,11,17,7,0,6,34,43,2
27378,10,12,23,16,9,12,6,0,48,40,1
27379,19,15,18,14,21,7,0,6,58,42,1
27380,15,21,16,23,18,18,0,6,49,68,2
27381,15,11,15,12,8,16,6,0,44,39,1
27382,20,24,17,18,17,17,6,0,60,59,1
27383,12,7,15,10,17,16,0,6,44,39,1
27384,10,14,26,14,26,10,0,6,62,44,1
27385,19,19,13,13,15,13,6,0,53,45,1
27386,10,25,18,24,19,22,0,6,47,77,2
27387,15,21,13,14,17,20,0,6,45,61,2
27388,22,18,17,9,17,9,0,6,56,42,1
27389,26,21,7,15,29,17,0,6,62,59,1
27390,19,28,13,11,16,16,3,3,51,58,2
27391,17,14,18,24,11,11,0,6,46,55,2
27392,12,15,17,11,18,12,0,6,47,44,1
27393,14,14,18,15,17,9,0,6,49,44,1
27394,9,13,17,12,9,10,6,0,41,35,1
27395,22,16,19,9,16,12,0,6,57,43,1
27396,17,21,23,28,9,11,0,6,49,66,2
27397,26,11,15,14,25,17,3,3,69,45,1
27398,15,28,16,15,19,15,6,0,56,58,2
27399,31,14,23,11,16,12,0,6,70,43,1
27400,21,15,15,20,15,17,3,3,54,55,2
