game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
1932,11,12,17,17,18,6,0,6,46,41,1
1933,22,22,17,12,14,18,0,6,53,58,2
1934,17,14,18,15,11,14,6,0,52,43,1
1935,15,14,20,8,12,20,3,3,50,45,1
1936,11,10,14,11,17,12,3,3,45,36,1
1937,20,19,14,14,14,16,3,3,51,52,2
1938,15,12,11,13,27,15,0,6,53,46,1
1939,12,19,11,15,17,27,3,3,43,64,2
1940,20,14,15,8,18,9,0,6,53,37,1
1941,14,18,18,12,8,9,6,0,46,39,1
1942,20,9,15,20,20,8,3,3,58,40,1
1943,24,16,12,16,9,19,6,0,51,51,0
1944,15,10,7,24,12,9,0,6,34,49,2
1945,17,13,9,11,12,9,6,0,44,33,1
1946,8,12,17,14,15,31,6,0,46,57,2
1947,12,10,29,11,13,13,6,0,60,34,1
1948,18,13,16,11,12,20,6,0,52,44,1
1949,18,21,11,24,27,12,6,0,62,57,1
1950,10,13,10,13,27,11,6,0,53,37,1
1951,17,16,20,12,11,18,3,3,51,49,1
1952,23,19,14,12,19,19,0,6,56,56,0
1953,11,22,15,9,22,10,0,6,48,47,1
1954,22,20,13,10,16,18,0,6,51,54,2
1955,15,16,18,24,12,8,6,0,51,48,1
1956,13,12,15,22,20,14,3,3,51,51,0
1957,14,14,27,8,11,16,0,6,52,44,1
1958,11,14,22,16,18,26,3,3,54,59,2
1959,17,9,13,23,12,14,6,0,48,46,1
1960,19,13,21,11,14,11,3,3,57,38,1
1961,10,18,23,13,12,21,0,6,45,58,2
1962,22,15,9,11,16,6,0,6,47,38,1
1963,15,13,18,10,19,17,0,6,52,46,1
1964,12,23,20,6,17,12,6,0,55,41,1
1965,16,8,17,12,16,11,6,0,55,31,1
1966,19,14,10,10,17,16,0,6,46,46,0
1967,12,13,18,13,15,12,0,6,45,44,1
1968,7,8,11,14,18,13,3,3,39,38,1
1969,20,10,17,12,12,17,3,3,52,42,1
1970,21,11,15,14,19,13,3,3,58,41,1
1971,16,23,15,13,13,19,6,0,50,55,2
1972,12,21,12,15,21,19,6,0,51,55,2
1973,24,9,9,22,24,12,0,6,57,49,1
1974,21,24,20,11,10,9,6,0,57,44,1
1975,18,17,14,8,20,16,3,3,55,44,1
1976,25,12,6,12,15,18,3,3,49,45,1
1977,17,12,19,11,6,14,6,0,48,37,1
1978,20,24,12,14,15,13,0,6,47,57,2
1979,14,9,30,15,14,10,0,6,58,40,1
1980,15,16,20,14,22,13,0,6,57,49,1
1981,15,21,12,12,14,9,0,6,41,48,2
1982,16,16,9,22,14,11,0,6,39,55,2
1983,13,13,14,9,20,10,0,6,47,38,1
1984,17,10,16,13,9,13,6,0,48,36,1
1985,14,15,27,14,16,12,6,0,63,41,1
1986,15,25,16,23,21,11,3,3,55,62,2
1987,7,11,19,15,7,5,6,0,39,31,1
1988,14,8,18,23,21,15,0,6,53,52,1
1989,15,20,11,12,19,15,3,3,48,50,2
1990,12,10,15,13,18,13,0,6,45,42,1
1991,18,9,21,16,10,9,0,6,49,40,1
1992,11,26,10,16,22,11,3,3,46,56,2
1993,22,15,23,17,22,12,3,3,70,47,1
1994,14,16,20,14,17,12,6,0,57,42,1
1995,17,15,14,13,18,9,0,6,49,43,1
1996,14,15,16,18,7,11,3,3,40,47,2
1997,9,16,17,12,12,14,0,6,38,48,2
1998,17,7,18,17,18,12,0,6,53,42,1
1999,16,9,16,14,14,14,3,3,49,40,1
2000,23,13,19,15,14,16,6,0,62,44,1
2001,15,22,13,15,19,16,3,3,50,56,2
2002,14,13,16,28,19,12,3,3,52,56,2
2003,15,7,25,13,20,14,3,3,63,37,1
2004,21,12,12,11,23,18,3,3,59,44,1
2005,21,17,13,12,18,14,0,6,52,49,1
2006,21,12,9,18,26,14,3,3,59,47,1
2007,17,11,24,17,19,23,6,0,66,51,1
2008,27,14,20,8,20,22,3,3,70,47,1
2009,18,11,14,13,21,10,0,6,53,40,1
2010,15,29,21,17,15,12,0,6,51,64,2
2011,27,10,14,5,18,17,6,0,65,32,1
2012,18,14,25,20,12,12,3,3,58,49,1
2013,15,17,22,12,18,16,3,3,58,48,1
2014,18,11,6,11,24,13,6,0,54,35,1
2015,20,17,12,24,23,16,6,0,61,57,1
2016,23,14,19,11,9,12,6,0,57,37,1
2017,24,12,18,8,16,14,0,6,58,40,1
2018,17,9,18,12,21,10,0,6,56,37,1
2019,20,24,11,6,13,15,3,3,47,48,2
2020,22,20,23,19,16,20,6,0,67,59,1
2021,23,29,22,15,13,16,6,0,64,60,1
2022,15,18,20,14,9,16,3,3,47,51,2
2023,14,19,10,14,23,20,0,6,47,59,2
2024,19,20,13,9,20,18,3,3,55,50,1
2025,23,10,22,13,19,14,0,6,64,43,1
2026,21,15,12,22,16,14,0,6,49,57,2
2027,18,15,19,11,20,12,0,6,57,44,1
2028,12,20,12,14,11,15,6,0,41,49,2
2029,15,17,14,19,13,15,6,0,48,51,2
2030,19,16,20,24,14,16,0,6,53,62,2
2031,19,14,15,14,15,13,3,3,52,44,1
2032,20,12,28,12,19,9,0,6,67,39,1
2033,15,16,7,11,17,15,3,3,42,45,2
2034,19,22,16,14,11,14,3,3,49,53,2
2035,14,22,22,13,12,12,0,6,48,53,2
2036,18,10,13,11,15,22,6,0,52,43,1
2037,12,19,20,16,12,21,3,3,47,59,2
2038,19,18,18,8,21,27,3,3,61,56,1
2039,17,20,21,8,7,12,3,3,48,43,1
2040,14,11,10,16,14,13,6,0,44,40,1
2041,15,25,16,17,12,12,3,3,46,57,2
2042,13,12,18,18,13,10,0,6,44,46,2
2043,15,17,9,14,6,17,0,6,30,54,2
2044,14,6,17,14,7,15,6,0,44,35,1
2045,7,12,9,18,11,26,6,0,33,56,2
2046,24,9,24,15,7,15,3,3,58,42,1
2047,22,11,23,17,20,13,0,6,65,47,1
2048,17,18,23,12,11,16,0,6,51,52,2
2049,15,14,18,13,24,14,3,3,60,44,1
2050,16,21,19,14,19,10,0,6,54,51,1
2051,12,11,10,16,14,20,3,3,39,50,2
2052,14,20,20,12,13,13,6,0,53,45,1
2053,10,17,21,15,25,12,0,6,56,50,1
2054,11,16,17,20,17,15,3,3,48,54,2
2055,23,19,20,14,15,11,3,3,61,47,1
2056,12,13,24,16,25,14,6,0,67,43,1
2057,21,11,12,22,13,19,0,6,46,58,2
2058,21,10,15,16,18,10,0,6,54,42,1
2059,18,28,11,18,17,13,3,3,49,62,2
2060,13,18,27,24,8,8,6,0,54,50,1
2061,14,18,14,19,21,19,3,3,52,59,2
2062,21,14,13,13,7,20,6,0,47,47,0
2063,21,16,24,13,25,12,3,3,73,44,1
2064,16,20,18,10,11,27,6,0,51,57,2
2065,17,14,15,10,15,14,3,3,50,41,1
2066,14,16,14,11,22,8,6,0,56,35,1
2067,15,12,11,9,20,19,0,6,46,46,0
2068,16,14,12,10,12,19,3,3,43,46,2
2069,23,17,22,12,13,11,6,0,64,40,1
2070,17,9,16,26,10,22,3,3,46,60,2
2071,18,17,14,12,11,11,0,6,43,46,2
2072,11,16,29,8,13,16,6,0,59,40,1
2073,28,9,14,20,13,9,3,3,58,41,1
2074,20,13,12,14,23,15,3,3,58,45,1
2075,22,23,9,14,15,13,3,3,49,53,2
2076,14,18,31,9,10,19,0,6,55,52,1
2077,14,19,19,12,17,11,3,3,53,45,1
2078,15,13,21,18,13,9,0,6,49,46,1
2079,19,18,15,14,12,8,6,0,52,40,1
2080,12,21,23,18,19,14,3,3,57,56,1
2081,24,12,18,9,23,17,6,0,71,38,1
2082,22,20,22,14,22,9,0,6,66,49,1
2083,23,12,24,15,20,15,3,3,70,45,1
2084,21,18,19,12,19,12,0,6,59,48,1
2085,6,19,15,12,17,20,6,0,44,51,2
2086,14,14,14,16,22,11,3,3,53,44,1
2087,20,15,11,6,17,15,6,0,54,36,1
2088,18,14,14,21,13,9,0,6,45,50,2
2089,16,16,16,23,14,7,6,0,52,46,1
2090,24,17,10,17,9,21,3,3,46,58,2
2091,22,14,19,14,11,27,3,3,55,58,2
2092,26,11,15,9,19,14,6,0,66,34,1
2093,13,15,23,17,7,8,0,6,43,46,2
2094,15,17,12,21,22,13,0,6,49,57,2
2095,25,12,16,6,13,19,6,0,60,37,1
2096,18,16,14,13,11,12,6,0,49,41,1
2097,12,13,11,9,19,13,6,0,48,35,1
2098,20,15,11,12,14,16,0,6,45,49,2
2099,19,14,22,10,20,9,6,0,67,33,1
2100,13,12,7,21,16,15,3,3,39,51,2
2101,19,14,23,10,19,10,0,6,61,40,1
2102,17,8,19,18,11,17,3,3,50,46,1
2103,25,16,13,15,11,10,6,0,55,41,1
2104,17,14,17,8,17,15,3,3,54,40,1
2105,20,18,17,24,12,9,0,6,49,57,2
2106,20,18,26,25,11,10,6,0,63,53,1
2107,15,23,12,12,14,9,6,0,47,44,1
2108,21,12,14,12,13,17,0,6,48,47,1
2109,26,9,10,10,18,21,6,0,60,40,1
2110,10,20,20,24,22,16,0,6,52,66,2
2111,12,16,15,16,12,16,6,0,45,48,2
2112,24,20,18,15,21,14,0,6,63,55,1
2113,15,24,15,16,20,15,6,0,56,55,1
2114,20,9,9,4,16,25,6,0,51,38,1
2115,9,14,23,11,18,19,6,0,56,44,1
2116,23,11,18,18,12,17,6,0,59,46,1
2117,23,9,20,21,13,11,0,6,56,47,1
2118,16,11,15,17,17,18,0,6,48,52,2
2119,21,18,12,11,20,23,6,0,59,52,1
2120,19,25,14,16,14,15,6,0,53,56,2
2121,16,15,22,16,14,17,0,6,52,54,2
2122,23,24,24,16,12,17,3,3,62,60,1
2123,14,18,21,16,12,20,6,0,53,54,2
2124,14,17,9,20,16,10,0,6,39,53,2
2125,14,22,12,16,14,14,3,3,43,55,2
2126,20,19,12,12,13,14,0,6,45,51,2
2127,26,12,19,10,9,22,3,3,57,47,1
2128,23,23,18,8,6,21,6,0,53,52,1
2129,10,19,16,13,22,24,3,3,51,59,2
2130,10,11,8,16,21,11,3,3,42,41,1
2131,11,7,13,16,18,12,3,3,45,38,1
2132,14,20,23,19,20,15,6,0,63,54,1
2133,12,14,13,12,20,17,3,3,48,46,1
2134,17,11,9,8,25,10,6,0,57,29,1
2135,12,11,18,12,14,16,3,3,47,42,1
2136,12,14,15,22,26,13,6,0,59,49,1
2137,17,14,25,8,15,15,0,6,57,43,1
2138,18,21,16,11,15,12,3,3,52,47,1
2139,24,14,18,12,13,17,6,0,61,43,1
2140,16,15,14,12,17,21,3,3,50,51,2
2141,20,21,16,16,13,13,6,0,55,50,1
2142,11,12,25,14,16,12,6,0,58,38,1
2143,14,12,14,9,12,11,0,6,40,38,1
2144,12,14,20,9,14,19,3,3,49,45,1
2145,21,22,17,15,19,19,3,3,60,59,1
2146,17,19,14,10,21,16,3,3,55,48,1
2147,12,12,16,17,14,13,3,3,45,45,0
2148,21,11,15,12,16,13,0,6,52,42,1
2149,12,14,12,12,21,13,0,6,45,45,0
2150,14,21,15,20,14,22,3,3,46,66,2
2151,8,16,21,15,18,9,6,0,53,40,1
2152,20,21,21,10,9,13,0,6,50,50,0
2153,27,22,17,14,12,8,0,6,56,50,1
2154,15,7,19,18,17,14,3,3,54,42,1
2155,13,17,6,11,25,7,0,6,44,41,1
2156,8,12,14,9,16,19,6,0,44,40,1
2157,13,11,24,4,19,18,3,3,59,36,1
2158,13,12,17,20,12,14,6,0,48,46,1
2159,16,15,17,10,9,16,6,0,48,41,1
2160,14,15,10,14,20,12,0,6,44,47,2
2161,17,17,7,17,18,11,0,6,42,51,2
2162,18,15,12,18,12,7,0,6,42,46,2
2163,12,29,14,5,14,12,3,3,43,49,2
2164,25,12,21,12,9,17,3,3,58,44,1
2165,14,17,18,15,11,12,6,0,49,44,1
2166,17,18,17,23,9,14,6,0,49,55,2
2167,7,24,24,12,20,14,3,3,54,53,1
2168,17,14,18,21,15,10,6,0,56,45,1
2169,22,10,12,15,14,9,3,3,51,37,1
2170,20,15,21,19,15,12,0,6,56,52,1
2171,15,9,17,22,13,26,6,0,51,57,2
2172,14,10,17,11,25,12,3,3,59,36,1
2173,21,15,18,22,16,9,3,3,58,49,1
2174,24,10,22,13,13,22,6,0,65,45,1
2175,15,6,13,14,15,10,6,0,49,30,1
2176,23,12,11,13,34,12,0,6,68,43,1
2177,18,14,14,6,17,12,3,3,52,35,1
2178,17,17,12,17,23,14,0,6,52,54,2
2179,11,14,21,21,10,14,6,0,48,49,2
2180,16,19,11,8,16,14,0,6,43,47,2
2181,23,14,12,9,12,15,0,6,47,44,1
2182,14,14,18,14,7,15,0,6,39,49,2
2183,14,7,12,19,14,15,3,3,43,44,2
2184,19,16,15,10,12,11,0,6,46,43,1
2185,13,18,25,14,16,10,0,6,54,48,1
2186,19,12,18,14,17,9,6,0,60,35,1
2187,17,15,10,17,24,9,0,6,51,47,1
2188,24,8,19,14,12,16,0,6,55,44,1
2189,19,9,23,19,15,27,6,0,63,55,1
2190,13,13,17,17,11,18,6,0,47,48,2
2191,15,10,17,22,28,17,0,6,60,55,1
2192,11,7,12,19,25,12,0,6,48,44,1
2193,16,15,14,12,31,20,0,6,61,53,1
2194,15,10,22,11,16,9,0,6,53,36,1
2195,11,12,21,26,19,7,3,3,54,48,1
2196,17,11,9,9,18,10,0,6,44,36,1
2197,22,14,12,21,23,12,6,0,63,47,1
2198,22,18,19,11,16,14,3,3,60,46,1
2199,21,12,19,10,9,14,6,0,55,36,1
2200,14,20,15,7,19,18,3,3,51,48,1
2201,9,12,17,16,19,16,3,3,48,47,1
2202,22,12,17,12,10,8,0,6,49,38,1
2203,22,10,22,19,21,17,6,0,71,46,1
2204,31,28,15,8,13,12,6,0,65,48,1
2205,20,11,19,18,18,12,0,6,57,47,1
2206,26,22,18,10,17,12,6,0,67,44,1
2207,20,16,17,13,20,19,6,0,63,48,1
2208,24,15,18,11,13,15,6,0,61,41,1
2209,17,23,25,14,14,19,3,3,59,59,0
2210,15,10,20,17,15,14,6,0,56,41,1
2211,26,11,19,16,14,14,6,0,65,41,1
2212,17,17,18,14,14,21,0,6,49,58,2
2213,6,9,7,14,14,12,0,6,27,41,2
2214,22,18,12,14,19,21,0,6,53,59,2
2215,17,18,20,7,8,18,6,0,51,43,1
2216,9,19,18,15,15,21,3,3,45,58,2
2217,13,17,18,22,19,11,0,6,50,56,2
2218,17,13,19,17,18,15,3,3,57,48,1
2219,12,14,17,21,14,14,0,6,43,55,2
2220,13,17,16,13,16,19,3,3,48,52,2
2221,22,22,26,20,12,9,6,0,66,51,1
2222,12,12,21,11,11,17,6,0,50,40,1
2223,16,24,22,9,11,14,6,0,55,47,1
2224,18,17,24,13,18,16,0,6,60,52,1
2225,25,7,17,18,11,14,0,6,53,45,1
2226,23,11,13,20,22,18,6,0,64,49,1
2227,12,12,21,6,23,12,0,6,56,36,1
2228,19,16,14,9,16,9,3,3,52,37,1
2229,14,12,20,27,18,16,6,0,58,55,1
2230,11,6,12,23,21,10,3,3,47,42,1
2231,20,10,22,16,20,20,0,6,62,52,1
2232,9,14,14,10,12,9,0,6,35,39,2
2233,17,10,28,21,20,16,3,3,68,50,1
2234,7,22,19,10,12,22,0,6,38,60,2
2235,3,13,18,12,18,14,6,0,45,39,1
2236,17,18,20,11,14,14,3,3,54,46,1
2237,16,9,18,14,13,21,3,3,50,47,1
2238,14,9,23,11,16,12,3,3,56,35,1
2239,15,20,20,17,17,15,0,6,52,58,2
2240,23,10,14,13,18,12,6,0,61,35,1
2241,17,9,17,14,14,12,6,0,54,35,1
2242,14,10,14,14,20,14,3,3,51,41,1
2243,16,13,16,9,16,13,3,3,51,38,1
2244,13,14,15,15,17,21,6,0,51,50,1
2245,24,20,15,8,12,11,3,3,54,42,1
2246,21,17,23,10,17,25,3,3,64,55,1
2247,25,13,12,19,14,8,0,6,51,46,1
2248,9,17,13,14,10,11,6,0,38,42,2
2249,10,10,16,20,13,18,6,0,45,48,2
2250,18,15,17,13,17,21,3,3,55,52,1
2251,15,13,15,13,12,24,6,0,48,50,2
2252,18,14,13,7,18,13,6,0,55,34,1
2253,18,7,20,12,11,19,6,0,55,38,1
2254,26,8,21,14,22,9,0,6,69,37,1
2255,15,17,25,15,16,18,6,0,62,50,1
2256,16,12,18,12,22,25,3,3,59,52,1
2257,10,16,20,13,12,18,0,6,42,53,2
2258,18,10,21,9,23,9,0,6,62,34,1
2259,14,16,25,9,20,19,0,6,59,50,1
2260,19,17,17,13,19,21,6,0,61,51,1
2261,24,15,23,12,13,16,6,0,66,43,1
2262,19,10,18,12,14,11,6,0,57,33,1
2263,18,11,15,9,34,17,0,6,67,43,1
2264,22,13,19,19,14,13,6,0,61,45,1
2265,12,11,20,12,17,12,0,6,49,41,1
2266,11,15,9,24,19,9,3,3,42,51,2
2267,14,10,20,21,14,17,6,0,54,48,1
2268,12,12,12,25,16,25,6,0,46,62,2
2269,15,14,14,21,17,25,3,3,49,63,2
2270,14,16,14,19,15,11,0,6,43,52,2
2271,18,15,25,10,13,12,0,6,56,43,1
2272,20,17,11,13,28,12,3,3,62,45,1
2273,15,15,14,13,7,14,3,3,39,45,2
2274,20,18,11,20,16,10,3,3,50,51,2
2275,14,9,7,9,16,13,6,0,43,31,1
2276,19,12,10,27,19,9,0,6,48,54,2
2277,12,12,24,9,10,30,3,3,49,54,2
2278,11,15,27,11,15,16,0,6,53,48,1
2279,23,17,14,13,15,14,3,3,55,47,1
2280,16,20,18,11,20,12,0,6,54,49,1
2281,22,16,14,9,23,18,0,6,59,49,1
2282,15,14,11,18,14,16,6,0,46,48,2
2283,16,15,12,19,18,19,6,0,52,53,2
2284,11,11,21,19,9,8,0,6,41,44,2
2285,15,16,22,19,22,14,0,6,59,55,1
2286,18,11,15,17,11,9,0,6,44,43,1
2287,15,19,18,10,9,15,6,0,48,44,1
2288,9,19,11,26,23,16,6,0,49,61,2
2289,9,10,15,14,14,11,6,0,44,35,1
2290,17,15,14,24,24,17,6,0,61,56,1
2291,7,17,23,16,18,11,6,0,54,44,1
2292,17,18,25,16,13,12,6,0,61,46,1
2293,18,10,13,10,22,20,0,6,53,46,1
2294,18,29,12,17,17,15,3,3,50,64,2
2295,20,19,28,25,21,7,0,6,69,57,1
2296,16,12,28,21,23,12,0,6,67,51,1
2297,18,26,24,16,12,12,6,0,60,54,1
2298,13,10,14,8,21,23,3,3,51,44,1
2299,17,18,15,12,19,12,0,6,51,48,1
2300,16,19,30,22,13,10,0,6,59,57,1
2301,9,9,22,13,7,16,6,0,44,38,1
2302,12,12,18,14,13,16,3,3,46,45,1
2303,8,18,14,17,27,8,0,6,49,49,0
2304,16,12,25,10,19,16,0,6,60,44,1
2305,14,19,14,13,19,14,0,6,47,52,2
2306,24,13,12,20,28,12,3,3,67,48,1
2307,10,13,12,15,18,16,3,3,43,47,2
2308,25,14,23,18,11,7,0,6,59,45,1
2309,16,19,16,9,18,10,3,3,53,41,1
2310,15,8,22,19,14,12,0,6,51,45,1
2311,16,14,19,12,14,11,0,6,49,43,1
2312,16,20,20,15,12,9,0,6,48,50,2
2313,16,10,19,11,16,12,0,6,51,39,1
2314,17,18,19,11,10,11,6,0,52,40,1
2315,24,17,20,13,20,24,6,0,70,54,1
2316,20,8,18,10,17,14,0,6,55,38,1
2317,20,18,12,22,20,11,0,6,52,57,2
2318,10,11,25,9,19,21,0,6,54,47,1
2319,20,10,18,12,15,27,3,3,56,52,1
2320,12,15,20,14,10,15,6,0,48,44,1
2321,12,12,20,17,20,8,6,0,58,37,1
2322,14,13,14,8,20,19,3,3,51,43,1
2323,21,8,9,18,20,20,0,6,50,52,2
2324,11,9,24,16,16,12,0,6,51,43,1
2325,17,19,23,13,10,10,0,6,50,48,1
2326,19,15,16,17,18,9,0,6,53,47,1
2327,18,20,14,15,17,14,6,0,55,49,1
2328,19,9,20,19,11,20,6,0,56,48,1
2329,21,17,9,21,22,11,0,6,52,55,2
2330,18,18,13,10,21,13,0,6,52,47,1
2331,18,15,15,12,12,11,0,6,45,44,1
2332,22,25,21,17,14,11,3,3,60,56,1
2333,17,15,19,10,18,7,0,6,54,38,1
2334,9,10,14,14,18,26,3,3,44,53,2
2335,13,17,9,27,30,11,0,6,52,61,2
2336,22,22,10,16,21,23,0,6,53,67,2
2337,14,14,16,13,16,23,3,3,49,53,2
2338,21,19,11,13,26,11,0,6,58,49,1
2339,17,4,10,22,16,25,6,0,49,51,2
2340,20,16,23,16,19,13,0,6,62,51,1
2341,17,10,15,15,22,14,6,0,60,39,1
2342,19,14,17,11,18,14,0,6,54,45,1
2343,12,9,23,26,12,10,6,0,53,45,1
2344,14,7,15,9,9,13,6,0,44,29,1
2345,19,18,20,14,27,9,0,6,66,47,1
2346,25,9,9,22,17,11,0,6,51,48,1
2347,24,15,6,15,17,19,3,3,50,52,2
2348,9,9,23,12,22,15,3,3,57,39,1
2349,19,20,14,12,7,12,6,0,46,44,1
2350,11,13,15,7,19,12,3,3,48,35,1
2351,12,13,25,11,16,17,0,6,53,47,1
2352,12,14,10,16,21,22,6,0,49,52,2
2353,23,14,17,11,15,16,6,0,61,41,1
2354,23,14,14,12,11,16,3,3,51,45,1
2355,20,10,23,17,22,15,6,0,71,42,1
2356,8,11,29,17,15,12,3,3,55,43,1
2357,16,20,17,16,16,14,6,0,55,50,1
2358,20,9,36,17,19,11,3,3,78,40,1
2359,25,14,16,17,19,7,6,0,66,38,1
2360,11,21,24,24,15,12,3,3,53,60,2
2361,12,21,15,20,16,10,3,3,46,54,2
2362,13,20,12,18,13,9,6,0,44,47,2
2363,24,14,23,17,11,12,0,6,58,49,1
2364,13,14,26,14,11,17,3,3,53,48,1
2365,12,15,13,14,10,12,3,3,38,44,2
2366,25,19,17,15,10,14,0,6,52,54,2
2367,11,7,17,15,12,20,6,0,46,42,1
2368,20,9,13,17,17,24,6,0,56,50,1
2369,27,9,22,17,13,12,0,6,62,44,1
2370,15,15,23,21,21,9,6,0,65,45,1
2371,10,7,20,11,28,16,0,6,58,40,1
2372,24,9,23,19,18,15,3,3,68,46,1
2373,26,7,10,8,23,11,0,6,59,32,1
2374,21,14,16,14,20,19,6,0,63,47,1
2375,25,14,11,17,14,19,3,3,53,53,0
2376,12,23,17,12,14,17,6,0,49,52,2
2377,12,18,18,21,16,12,0,6,46,57,2
2378,9,23,22,12,22,16,6,0,59,51,1
2379,21,10,18,16,26,15,3,3,68,44,1
2380,20,15,17,16,29,10,0,6,66,47,1
2381,9,14,14,14,15,19,0,6,38,53,2
2382,24,15,12,14,16,9,0,6,52,44,1
2383,20,15,15,11,17,7,0,6,52,39,1
2384,13,20,18,12,18,19,6,0,55,51,1
2385,20,9,14,13,19,14,3,3,56,39,1
2386,20,11,23,17,22,9,3,3,68,40,1
2387,18,13,7,11,19,18,3,3,47,45,1
2388,21,19,20,8,21,17,0,6,62,50,1
2389,11,18,23,17,22,20,3,3,59,58,1
2390,21,20,15,11,17,11,0,6,53,48,1
2391,10,4,18,21,12,19,3,3,43,47,2
2392,13,11,20,14,10,19,0,6,43,50,2
2393,24,12,21,12,17,8,0,6,62,38,1
2394,18,16,23,10,9,15,6,0,56,41,1
2395,16,18,6,12,16,17,0,6,38,53,2
2396,14,11,32,12,14,14,0,6,60,43,1
2397,15,16,21,17,19,12,3,3,58,48,1
2398,16,15,12,13,9,17,0,6,37,51,2
2399,26,17,23,11,8,19,6,0,63,47,1
2400,14,24,10,16,12,17,0,6,36,63,2
2401,22,12,10,8,21,16,3,3,56,39,1
2402,10,5,16,12,21,13,6,0,53,30,1
2403,16,13,16,23,20,16,0,6,52,58,2
2404,17,21,13,14,20,13,6,0,56,48,1
2405,11,14,17,16,15,13,0,6,43,49,2
2406,14,9,21,22,17,14,0,6,52,51,1
2407,23,16,16,18,11,13,6,0,56,47,1
2408,12,9,12,8,13,18,3,3,40,38,1
2409,17,9,14,11,12,8,0,6,43,34,1
2410,18,14,11,14,19,18,6,0,54,46,1
2411,26,21,16,9,18,16,6,0,66,46,1
2412,11,10,17,21,13,16,6,0,47,47,0
2413,20,8,30,9,10,13,6,0,66,30,1
2414,18,17,17,13,15,12,0,6,50,48,1
2415,20,12,24,19,15,13,3,3,62,47,1
2416,18,16,16,13,13,10,6,0,53,39,1
2417,7,7,24,17,21,13,0,6,52,43,1
2418,18,13,13,18,17,18,6,0,54,49,1
2419,25,11,14,11,19,12,3,3,61,37,1
2420,16,15,16,12,13,27,3,3,48,57,2
2421,10,10,17,7,14,13,0,6,41,36,1
2422,16,16,26,8,16,11,6,0,64,35,1
2423,11,9,16,11,15,14,3,3,45,37,1
2424,15,17,10,13,26,17,0,6,51,53,2
2425,23,13,17,8,22,20,3,3,65,44,1
2426,9,26,17,11,17,16,6,0,49,53,2
2427,27,17,12,25,18,15,6,0,63,57,1
2428,13,14,20,15,14,12,3,3,50,44,1
2429,12,14,18,12,21,14,3,3,54,43,1
2430,19,12,19,17,12,21,6,0,56,50,1
2431,17,13,9,11,11,10,3,3,40,37,1
2432,25,11,22,17,15,14,6,0,68,42,1
2433,18,19,14,18,15,13,3,3,50,53,2
2434,9,15,9,15,13,24,3,3,34,57,2
2435,14,21,19,9,25,9,3,3,61,42,1
2436,11,16,13,16,13,12,3,3,40,47,2
2437,26,9,15,15,12,12,0,6,53,42,1
2438,11,12,12,17,14,12,6,0,43,41,1
2439,16,11,13,7,24,21,3,3,56,42,1
2440,15,11,14,15,12,13,6,0,47,39,1
2441,18,17,14,13,14,20,3,3,49,53,2
2442,21,13,12,12,12,16,0,6,45,47,2
2443,13,16,13,12,26,16,0,6,52,50,1
2444,7,19,13,12,21,12,3,3,44,46,2
2445,17,10,15,18,24,8,6,0,62,36,1
2446,15,18,22,9,12,16,6,0,55,43,1
2447,9,15,11,14,14,14,0,6,34,49,2
2448,23,18,18,23,10,15,3,3,54,59,2
2449,12,9,11,14,19,11,3,3,45,37,1
2450,24,13,17,9,32,18,3,3,76,43,1
2451,12,23,21,18,13,7,3,3,49,51,2
2452,17,17,25,20,10,17,6,0,58,54,1
2453,16,17,15,8,16,13,0,6,47,44,1
2454,23,10,7,26,14,17,6,0,50,53,2
2455,17,8,14,14,22,14,3,3,56,39,1
2456,12,18,8,9,17,16,0,6,37,49,2
2457,21,26,23,10,12,16,3,3,59,55,1
2458,20,11,12,17,16,11,3,3,51,42,1
2459,15,9,13,10,13,8,3,3,44,30,1
2460,15,23,14,18,16,9,6,0,51,50,1
2461,15,11,13,12,14,16,6,0,48,39,1
2462,9,12,23,14,12,11,0,6,44,43,1
2463,19,14,19,14,19,8,3,3,60,39,1
2464,18,19,20,10,19,19,3,3,60,51,1
2465,21,21,24,14,15,15,6,0,66,50,1
2466,23,13,11,4,23,10,0,6,57,33,1
2467,16,19,18,8,11,11,6,0,51,38,1
2468,27,11,19,25,18,17,3,3,67,56,1
2469,20,16,14,11,11,12,6,0,51,39,1
2470,19,14,24,11,16,26,0,6,59,57,1
2471,11,24,23,8,22,15,6,0,62,47,1
2472,26,18,7,14,25,12,0,6,58,50,1
2473,11,17,15,14,24,9,0,6,50,46,1
2474,22,13,14,8,28,12,0,6,64,39,1
2475,20,9,12,14,28,21,6,0,66,44,1
2476,24,11,23,18,17,14,3,3,67,46,1
2477,14,14,28,13,18,17,6,0,66,44,1
2478,24,14,17,14,22,16,6,0,69,44,1
2479,10,17,6,19,15,18,0,6,31,60,2
2480,14,11,12,16,12,15,6,0,44,42,1
2481,12,14,12,8,15,13,0,6,39,41,2
2482,18,16,29,15,21,25,6,0,74,56,1
2483,19,11,15,20,16,15,0,6,50,52,2
2484,16,3,27,18,15,23,3,3,61,47,1
2485,20,12,25,10,23,13,3,3,71,38,1
2486,20,19,6,10,18,16,3,3,47,48,2
2487,9,19,19,15,7,20,6,0,41,54,2
2488,5,8,11,11,21,18,0,6,37,43,2
