1,"[[-2.2], [-0.40000000000000013]]","[[6.601887280017819], [-5.368601247493873]]",0.05,9.352000000000004,14.352000000000004 
5008,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5009,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5010,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5011,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5012,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5013,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5014,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5015,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5016,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5017,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5018,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5019,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5020,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5021,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5022,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5023,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5024,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5025,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5026,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5027,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5028,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5029,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5030,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5031,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5032,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5033,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5034,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5035,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5036,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5037,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5038,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5039,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5040,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5041,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5042,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5043,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5044,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5045,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5046,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5047,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5048,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5049,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5050,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5051,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5052,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5053,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5054,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5055,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5056,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5057,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5058,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5059,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5060,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5061,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5062,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5063,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5064,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5065,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5066,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5067,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5068,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5069,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5070,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5071,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5072,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5073,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5074,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5075,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5076,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5077,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5078,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5079,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5080,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5081,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5082,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5083,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5084,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5085,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5086,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5087,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5088,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5089,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5090,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5091,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5092,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5093,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5094,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5095,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5096,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5097,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5098,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5099,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5100,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5101,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5102,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5103,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5104,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5105,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5106,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5107,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5108,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5109,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5110,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5111,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5112,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5113,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5114,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5115,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5116,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5117,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5118,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5119,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5120,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5121,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5122,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5123,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5124,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5125,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5126,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5127,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5128,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5129,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5130,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5131,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5132,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5133,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5134,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5135,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5136,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5137,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5138,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5139,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5140,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5141,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5142,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5143,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5144,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5145,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5146,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5147,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5148,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5149,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5150,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5151,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5152,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5153,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5154,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5155,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5156,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5157,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5158,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5159,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5160,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5161,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5162,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5163,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5164,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5165,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5166,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5167,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5168,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5169,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5170,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5171,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5172,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5173,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5174,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5175,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5176,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5177,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5178,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5179,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5180,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5181,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5182,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5183,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5184,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5185,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5186,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5187,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5188,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5189,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5190,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5191,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5192,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5193,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5194,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5195,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5196,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5197,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5198,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5199,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5200,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5201,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5202,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5203,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5204,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5205,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5206,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5207,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5208,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5209,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5210,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5211,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5212,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5213,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5214,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5215,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5216,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5217,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5218,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5219,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5220,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5221,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5222,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5223,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5224,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5225,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5226,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5227,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5228,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5229,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5230,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5231,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5232,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5233,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5234,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5235,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5236,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5237,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5238,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5239,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5240,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5241,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5242,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5243,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5244,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5245,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5246,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5247,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5248,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5249,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5250,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5251,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5252,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5253,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5254,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5255,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5256,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5257,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5258,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5259,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5260,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5261,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5262,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5263,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5264,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5265,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5266,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5267,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5268,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5269,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5270,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5271,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5272,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5273,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5274,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5275,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5276,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5277,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5278,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5279,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5280,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5281,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5282,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5283,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5284,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5285,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5286,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5287,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5288,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5289,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5290,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5291,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5292,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5293,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5294,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5295,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5296,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5297,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5298,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5299,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5300,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5301,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5302,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5303,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5304,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5305,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5306,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5307,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5308,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5309,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5310,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5311,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5312,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5313,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5314,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5315,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5316,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5317,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5318,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5319,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5320,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5321,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5322,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5323,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5324,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5325,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5326,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5327,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5328,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5329,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5330,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5331,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5332,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5333,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5334,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5335,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5336,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5337,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5338,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5339,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5340,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5341,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5342,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5343,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5344,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5345,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5346,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5347,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5348,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5349,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5350,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5351,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5352,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5353,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5354,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5355,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5356,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5357,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5358,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5359,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5360,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5361,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5362,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5363,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5364,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5365,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5366,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5367,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5368,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5369,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5370,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5371,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5372,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5373,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5374,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5375,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5376,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5377,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5378,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5379,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5380,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5381,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5382,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5383,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5384,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5385,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5386,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5387,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5388,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5389,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5390,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5391,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5392,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5393,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5394,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5395,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5396,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5397,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5398,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5399,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5400,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5401,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5402,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5403,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5404,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
5405,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
